Iteración,Valor función,Norma gradiente,Δx
7641,7.6941e-02,1.3118e-04,1.3120e-04
7642,7.6941e-02,1.3117e-04,1.3118e-04
7643,7.6941e-02,1.3115e-04,1.3117e-04
7644,7.6941e-02,1.3113e-04,1.3115e-04
7645,7.6941e-02,1.3112e-04,1.3113e-04
7646,7.6941e-02,1.3110e-04,1.3112e-04
7647,7.6941e-02,1.3108e-04,1.3110e-04
7648,7.6941e-02,1.3107e-04,1.3108e-04
7649,7.6941e-02,1.3105e-04,1.3107e-04
7650,7.6941e-02,1.3104e-04,1.3105e-04
7651,7.6941e-02,1.3102e-04,1.3104e-04
7652,7.6941e-02,1.3100e-04,1.3102e-04
7653,7.6941e-02,1.3099e-04,1.3100e-04
7654,7.6941e-02,1.3097e-04,1.3099e-04
7655,7.6941e-02,1.3095e-04,1.3097e-04
7656,7.6941e-02,1.3094e-04,1.3095e-04
7657,7.6941e-02,1.3092e-04,1.3094e-04
7658,7.6941e-02,1.3091e-04,1.3092e-04
7659,7.6941e-02,1.3089e-04,1.3091e-04
7660,7.6941e-02,1.3087e-04,1.3089e-04
7661,7.6941e-02,1.3086e-04,1.3087e-04
7662,7.6941e-02,1.3084e-04,1.3086e-04
7663,7.6941e-02,1.3082e-04,1.3084e-04
7664,7.6941e-02,1.3081e-04,1.3082e-04
7665,7.6941e-02,1.3079e-04,1.3081e-04
7666,7.6941e-02,1.3078e-04,1.3079e-04
7667,7.6941e-02,1.3076e-04,1.3078e-04
7668,7.6940e-02,1.3074e-04,1.3076e-04
7669,7.6940e-02,1.3073e-04,1.3074e-04
7670,7.6940e-02,1.3071e-04,1.3073e-04
7671,7.6940e-02,1.3069e-04,1.3071e-04
7672,7.6940e-02,1.3068e-04,1.3069e-04
7673,7.6940e-02,1.3066e-04,1.3068e-04
7674,7.6940e-02,1.3065e-04,1.3066e-04
7675,7.6940e-02,1.3063e-04,1.3065e-04
7676,7.6940e-02,1.3061e-04,1.3063e-04
7677,7.6940e-02,1.3060e-04,1.3061e-04
7678,7.6940e-02,1.3058e-04,1.3060e-04
7679,7.6940e-02,1.3057e-04,1.3058e-04
7680,7.6940e-02,1.3055e-04,1.3057e-04
7681,7.6940e-02,1.3053e-04,1.3055e-04
7682,7.6940e-02,1.3052e-04,1.3053e-04
7683,7.6940e-02,1.3050e-04,1.3052e-04
7684,7.6940e-02,1.3048e-04,1.3050e-04
7685,7.6940e-02,1.3047e-04,1.3048e-04
7686,7.6940e-02,1.3045e-04,1.3047e-04
7687,7.6940e-02,1.3044e-04,1.3045e-04
7688,7.6940e-02,1.3042e-04,1.3044e-04
7689,7.6940e-02,1.3040e-04,1.3042e-04
7690,7.6940e-02,1.3039e-04,1.3040e-04
7691,7.6940e-02,1.3037e-04,1.3039e-04
7692,7.6940e-02,1.3036e-04,1.3037e-04
7693,7.6940e-02,1.3034e-04,1.3036e-04
7694,7.6940e-02,1.3032e-04,1.3034e-04
7695,7.6940e-02,1.3031e-04,1.3032e-04
7696,7.6940e-02,1.3029e-04,1.3031e-04
7697,7.6940e-02,1.3028e-04,1.3029e-04
7698,7.6940e-02,1.3026e-04,1.3028e-04
7699,7.6940e-02,1.3024e-04,1.3026e-04
7700,7.6940e-02,1.3023e-04,1.3024e-04
7701,7.6940e-02,1.3021e-04,1.3023e-04
7702,7.6940e-02,1.3020e-04,1.3021e-04
7703,7.6940e-02,1.3018e-04,1.3020e-04
7704,7.6940e-02,1.3016e-04,1.3018e-04
7705,7.6940e-02,1.3015e-04,1.3016e-04
7706,7.6940e-02,1.3013e-04,1.3015e-04
7707,7.6940e-02,1.3012e-04,1.3013e-04
7708,7.6940e-02,1.3010e-04,1.3012e-04
7709,7.6940e-02,1.3008e-04,1.3010e-04
7710,7.6940e-02,1.3007e-04,1.3008e-04
7711,7.6940e-02,1.3005e-04,1.3007e-04
7712,7.6940e-02,1.3004e-04,1.3005e-04
7713,7.6940e-02,1.3002e-04,1.3004e-04
7714,7.6940e-02,1.3000e-04,1.3002e-04
7715,7.6940e-02,1.2999e-04,1.3000e-04
7716,7.6940e-02,1.2997e-04,1.2999e-04
7717,7.6940e-02,1.2996e-04,1.2997e-04
7718,7.6940e-02,1.2994e-04,1.2996e-04
7719,7.6940e-02,1.2992e-04,1.2994e-04
7720,7.6940e-02,1.2991e-04,1.2992e-04
7721,7.6940e-02,1.2989e-04,1.2991e-04
7722,7.6940e-02,1.2988e-04,1.2989e-04
7723,7.6940e-02,1.2986e-04,1.2988e-04
7724,7.6940e-02,1.2985e-04,1.2986e-04
7725,7.6940e-02,1.2983e-04,1.2985e-04
7726,7.6940e-02,1.2981e-04,1.2983e-04
7727,7.6939e-02,1.2980e-04,1.2981e-04
7728,7.6939e-02,1.2978e-04,1.2980e-04
7729,7.6939e-02,1.2977e-04,1.2978e-04
7730,7.6939e-02,1.2975e-04,1.2977e-04
7731,7.6939e-02,1.2973e-04,1.2975e-04
7732,7.6939e-02,1.2972e-04,1.2973e-04
7733,7.6939e-02,1.2970e-04,1.2972e-04
7734,7.6939e-02,1.2969e-04,1.2970e-04
7735,7.6939e-02,1.2967e-04,1.2969e-04
7736,7.6939e-02,1.2965e-04,1.2967e-04
7737,7.6939e-02,1.2964e-04,1.2965e-04
7738,7.6939e-02,1.2962e-04,1.2964e-04
7739,7.6939e-02,1.2961e-04,1.2962e-04
7740,7.6939e-02,1.2959e-04,1.2961e-04
7741,7.6939e-02,1.2958e-04,1.2959e-04
7742,7.6939e-02,1.2956e-04,1.2958e-04
7743,7.6939e-02,1.2954e-04,1.2956e-04
7744,7.6939e-02,1.2953e-04,1.2954e-04
7745,7.6939e-02,1.2951e-04,1.2953e-04
7746,7.6939e-02,1.2950e-04,1.2951e-04
7747,7.6939e-02,1.2948e-04,1.2950e-04
7748,7.6939e-02,1.2947e-04,1.2948e-04
7749,7.6939e-02,1.2945e-04,1.2947e-04
7750,7.6939e-02,1.2943e-04,1.2945e-04
7751,7.6939e-02,1.2942e-04,1.2943e-04
7752,7.6939e-02,1.2940e-04,1.2942e-04
7753,7.6939e-02,1.2939e-04,1.2940e-04
7754,7.6939e-02,1.2937e-04,1.2939e-04
7755,7.6939e-02,1.2936e-04,1.2937e-04
7756,7.6939e-02,1.2934e-04,1.2936e-04
7757,7.6939e-02,1.2932e-04,1.2934e-04
7758,7.6939e-02,1.2931e-04,1.2932e-04
7759,7.6939e-02,1.2929e-04,1.2931e-04
7760,7.6939e-02,1.2928e-04,1.2929e-04
7761,7.6939e-02,1.2926e-04,1.2928e-04
7762,7.6939e-02,1.2925e-04,1.2926e-04
7763,7.6939e-02,1.2923e-04,1.2925e-04
7764,7.6939e-02,1.2921e-04,1.2923e-04
7765,7.6939e-02,1.2920e-04,1.2921e-04
7766,7.6939e-02,1.2918e-04,1.2920e-04
7767,7.6939e-02,1.2917e-04,1.2918e-04
7768,7.6939e-02,1.2915e-04,1.2917e-04
7769,7.6939e-02,1.2914e-04,1.2915e-04
7770,7.6939e-02,1.2912e-04,1.2914e-04
7771,7.6939e-02,1.2910e-04,1.2912e-04
7772,7.6939e-02,1.2909e-04,1.2910e-04
7773,7.6939e-02,1.2907e-04,1.2909e-04
7774,7.6939e-02,1.2906e-04,1.2907e-04
7775,7.6939e-02,1.2904e-04,1.2906e-04
7776,7.6939e-02,1.2903e-04,1.2904e-04
7777,7.6939e-02,1.2901e-04,1.2903e-04
7778,7.6939e-02,1.2899e-04,1.2901e-04
7779,7.6939e-02,1.2898e-04,1.2899e-04
7780,7.6939e-02,1.2896e-04,1.2898e-04
7781,7.6939e-02,1.2895e-04,1.2896e-04
7782,7.6939e-02,1.2893e-04,1.2895e-04
7783,7.6939e-02,1.2892e-04,1.2893e-04
7784,7.6939e-02,1.2890e-04,1.2892e-04
7785,7.6939e-02,1.2889e-04,1.2890e-04
7786,7.6938e-02,1.2887e-04,1.2889e-04
7787,7.6938e-02,1.2885e-04,1.2887e-04
7788,7.6938e-02,1.2884e-04,1.2885e-04
7789,7.6938e-02,1.2882e-04,1.2884e-04
7790,7.6938e-02,1.2881e-04,1.2882e-04
7791,7.6938e-02,1.2879e-04,1.2881e-04
7792,7.6938e-02,1.2878e-04,1.2879e-04
7793,7.6938e-02,1.2876e-04,1.2878e-04
7794,7.6938e-02,1.2875e-04,1.2876e-04
7795,7.6938e-02,1.2873e-04,1.2875e-04
7796,7.6938e-02,1.2871e-04,1.2873e-04
7797,7.6938e-02,1.2870e-04,1.2871e-04
7798,7.6938e-02,1.2868e-04,1.2870e-04
7799,7.6938e-02,1.2867e-04,1.2868e-04
7800,7.6938e-02,1.2865e-04,1.2867e-04
7801,7.6938e-02,1.2864e-04,1.2865e-04
7802,7.6938e-02,1.2862e-04,1.2864e-04
7803,7.6938e-02,1.2861e-04,1.2862e-04
7804,7.6938e-02,1.2859e-04,1.2861e-04
7805,7.6938e-02,1.2857e-04,1.2859e-04
7806,7.6938e-02,1.2856e-04,1.2857e-04
7807,7.6938e-02,1.2854e-04,1.2856e-04
7808,7.6938e-02,1.2853e-04,1.2854e-04
7809,7.6938e-02,1.2851e-04,1.2853e-04
7810,7.6938e-02,1.2850e-04,1.2851e-04
7811,7.6938e-02,1.2848e-04,1.2850e-04
7812,7.6938e-02,1.2847e-04,1.2848e-04
7813,7.6938e-02,1.2845e-04,1.2847e-04
7814,7.6938e-02,1.2844e-04,1.2845e-04
7815,7.6938e-02,1.2842e-04,1.2844e-04
7816,7.6938e-02,1.2840e-04,1.2842e-04
7817,7.6938e-02,1.2839e-04,1.2840e-04
7818,7.6938e-02,1.2837e-04,1.2839e-04
7819,7.6938e-02,1.2836e-04,1.2837e-04
7820,7.6938e-02,1.2834e-04,1.2836e-04
7821,7.6938e-02,1.2833e-04,1.2834e-04
7822,7.6938e-02,1.2831e-04,1.2833e-04
7823,7.6938e-02,1.2830e-04,1.2831e-04
7824,7.6938e-02,1.2828e-04,1.2830e-04
7825,7.6938e-02,1.2827e-04,1.2828e-04
7826,7.6938e-02,1.2825e-04,1.2827e-04
7827,7.6938e-02,1.2823e-04,1.2825e-04
7828,7.6938e-02,1.2822e-04,1.2823e-04
7829,7.6938e-02,1.2820e-04,1.2822e-04
7830,7.6938e-02,1.2819e-04,1.2820e-04
7831,7.6938e-02,1.2817e-04,1.2819e-04
7832,7.6938e-02,1.2816e-04,1.2817e-04
7833,7.6938e-02,1.2814e-04,1.2816e-04
7834,7.6938e-02,1.2813e-04,1.2814e-04
7835,7.6938e-02,1.2811e-04,1.2813e-04
7836,7.6938e-02,1.2810e-04,1.2811e-04
7837,7.6938e-02,1.2808e-04,1.2810e-04
7838,7.6938e-02,1.2807e-04,1.2808e-04
7839,7.6938e-02,1.2805e-04,1.2807e-04
7840,7.6938e-02,1.2804e-04,1.2805e-04
7841,7.6938e-02,1.2802e-04,1.2804e-04
7842,7.6938e-02,1.2800e-04,1.2802e-04
7843,7.6938e-02,1.2799e-04,1.2800e-04
7844,7.6938e-02,1.2797e-04,1.2799e-04
7845,7.6938e-02,1.2796e-04,1.2797e-04
7846,7.6938e-02,1.2794e-04,1.2796e-04
7847,7.6937e-02,1.2793e-04,1.2794e-04
7848,7.6937e-02,1.2791e-04,1.2793e-04
7849,7.6937e-02,1.2790e-04,1.2791e-04
7850,7.6937e-02,1.2788e-04,1.2790e-04
7851,7.6937e-02,1.2787e-04,1.2788e-04
7852,7.6937e-02,1.2785e-04,1.2787e-04
7853,7.6937e-02,1.2784e-04,1.2785e-04
7854,7.6937e-02,1.2782e-04,1.2784e-04
7855,7.6937e-02,1.2781e-04,1.2782e-04
7856,7.6937e-02,1.2779e-04,1.2781e-04
7857,7.6937e-02,1.2778e-04,1.2779e-04
7858,7.6937e-02,1.2776e-04,1.2778e-04
7859,7.6937e-02,1.2774e-04,1.2776e-04
7860,7.6937e-02,1.2773e-04,1.2774e-04
7861,7.6937e-02,1.2771e-04,1.2773e-04
7862,7.6937e-02,1.2770e-04,1.2771e-04
7863,7.6937e-02,1.2768e-04,1.2770e-04
7864,7.6937e-02,1.2767e-04,1.2768e-04
7865,7.6937e-02,1.2765e-04,1.2767e-04
7866,7.6937e-02,1.2764e-04,1.2765e-04
7867,7.6937e-02,1.2762e-04,1.2764e-04
7868,7.6937e-02,1.2761e-04,1.2762e-04
7869,7.6937e-02,1.2759e-04,1.2761e-04
7870,7.6937e-02,1.2758e-04,1.2759e-04
7871,7.6937e-02,1.2756e-04,1.2758e-04
7872,7.6937e-02,1.2755e-04,1.2756e-04
7873,7.6937e-02,1.2753e-04,1.2755e-04
7874,7.6937e-02,1.2752e-04,1.2753e-04
7875,7.6937e-02,1.2750e-04,1.2752e-04
7876,7.6937e-02,1.2749e-04,1.2750e-04
7877,7.6937e-02,1.2747e-04,1.2749e-04
7878,7.6937e-02,1.2746e-04,1.2747e-04
7879,7.6937e-02,1.2744e-04,1.2746e-04
7880,7.6937e-02,1.2743e-04,1.2744e-04
7881,7.6937e-02,1.2741e-04,1.2743e-04
7882,7.6937e-02,1.2740e-04,1.2741e-04
7883,7.6937e-02,1.2738e-04,1.2740e-04
7884,7.6937e-02,1.2737e-04,1.2738e-04
7885,7.6937e-02,1.2735e-04,1.2737e-04
7886,7.6937e-02,1.2734e-04,1.2735e-04
7887,7.6937e-02,1.2732e-04,1.2734e-04
7888,7.6937e-02,1.2730e-04,1.2732e-04
7889,7.6937e-02,1.2729e-04,1.2730e-04
7890,7.6937e-02,1.2727e-04,1.2729e-04
7891,7.6937e-02,1.2726e-04,1.2727e-04
7892,7.6937e-02,1.2724e-04,1.2726e-04
7893,7.6937e-02,1.2723e-04,1.2724e-04
7894,7.6937e-02,1.2721e-04,1.2723e-04
7895,7.6937e-02,1.2720e-04,1.2721e-04
7896,7.6937e-02,1.2718e-04,1.2720e-04
7897,7.6937e-02,1.2717e-04,1.2718e-04
7898,7.6937e-02,1.2715e-04,1.2717e-04
7899,7.6937e-02,1.2714e-04,1.2715e-04
7900,7.6937e-02,1.2712e-04,1.2714e-04
7901,7.6937e-02,1.2711e-04,1.2712e-04
7902,7.6937e-02,1.2709e-04,1.2711e-04
7903,7.6937e-02,1.2708e-04,1.2709e-04
7904,7.6937e-02,1.2706e-04,1.2708e-04
7905,7.6937e-02,1.2705e-04,1.2706e-04
7906,7.6937e-02,1.2703e-04,1.2705e-04
7907,7.6937e-02,1.2702e-04,1.2703e-04
7908,7.6937e-02,1.2700e-04,1.2702e-04
7909,7.6936e-02,1.2699e-04,1.2700e-04
7910,7.6936e-02,1.2697e-04,1.2699e-04
7911,7.6936e-02,1.2696e-04,1.2697e-04
7912,7.6936e-02,1.2694e-04,1.2696e-04
7913,7.6936e-02,1.2693e-04,1.2694e-04
7914,7.6936e-02,1.2691e-04,1.2693e-04
7915,7.6936e-02,1.2690e-04,1.2691e-04
7916,7.6936e-02,1.2688e-04,1.2690e-04
7917,7.6936e-02,1.2687e-04,1.2688e-04
7918,7.6936e-02,1.2685e-04,1.2687e-04
7919,7.6936e-02,1.2684e-04,1.2685e-04
7920,7.6936e-02,1.2682e-04,1.2684e-04
7921,7.6936e-02,1.2681e-04,1.2682e-04
7922,7.6936e-02,1.2679e-04,1.2681e-04
7923,7.6936e-02,1.2678e-04,1.2679e-04
7924,7.6936e-02,1.2676e-04,1.2678e-04
7925,7.6936e-02,1.2675e-04,1.2676e-04
7926,7.6936e-02,1.2673e-04,1.2675e-04
7927,7.6936e-02,1.2672e-04,1.2673e-04
7928,7.6936e-02,1.2670e-04,1.2672e-04
7929,7.6936e-02,1.2669e-04,1.2670e-04
7930,7.6936e-02,1.2667e-04,1.2669e-04
7931,7.6936e-02,1.2666e-04,1.2667e-04
7932,7.6936e-02,1.2664e-04,1.2666e-04
7933,7.6936e-02,1.2663e-04,1.2664e-04
7934,7.6936e-02,1.2661e-04,1.2663e-04
7935,7.6936e-02,1.2660e-04,1.2661e-04
7936,7.6936e-02,1.2659e-04,1.2660e-04
7937,7.6936e-02,1.2657e-04,1.2659e-04
7938,7.6936e-02,1.2656e-04,1.2657e-04
7939,7.6936e-02,1.2654e-04,1.2656e-04
7940,7.6936e-02,1.2653e-04,1.2654e-04
7941,7.6936e-02,1.2651e-04,1.2653e-04
7942,7.6936e-02,1.2650e-04,1.2651e-04
7943,7.6936e-02,1.2648e-04,1.2650e-04
7944,7.6936e-02,1.2647e-04,1.2648e-04
7945,7.6936e-02,1.2645e-04,1.2647e-04
7946,7.6936e-02,1.2644e-04,1.2645e-04
7947,7.6936e-02,1.2642e-04,1.2644e-04
7948,7.6936e-02,1.2641e-04,1.2642e-04
7949,7.6936e-02,1.2639e-04,1.2641e-04
7950,7.6936e-02,1.2638e-04,1.2639e-04
7951,7.6936e-02,1.2636e-04,1.2638e-04
7952,7.6936e-02,1.2635e-04,1.2636e-04
7953,7.6936e-02,1.2633e-04,1.2635e-04
7954,7.6936e-02,1.2632e-04,1.2633e-04
7955,7.6936e-02,1.2630e-04,1.2632e-04
7956,7.6936e-02,1.2629e-04,1.2630e-04
7957,7.6936e-02,1.2627e-04,1.2629e-04
7958,7.6936e-02,1.2626e-04,1.2627e-04
7959,7.6936e-02,1.2624e-04,1.2626e-04
7960,7.6936e-02,1.2623e-04,1.2624e-04
7961,7.6936e-02,1.2621e-04,1.2623e-04
7962,7.6936e-02,1.2620e-04,1.2621e-04
7963,7.6936e-02,1.2618e-04,1.2620e-04
7964,7.6936e-02,1.2617e-04,1.2618e-04
7965,7.6936e-02,1.2616e-04,1.2617e-04
7966,7.6936e-02,1.2614e-04,1.2616e-04
7967,7.6936e-02,1.2613e-04,1.2614e-04
7968,7.6936e-02,1.2611e-04,1.2613e-04
7969,7.6936e-02,1.2610e-04,1.2611e-04
7970,7.6936e-02,1.2608e-04,1.2610e-04
7971,7.6935e-02,1.2607e-04,1.2608e-04
7972,7.6935e-02,1.2605e-04,1.2607e-04
7973,7.6935e-02,1.2604e-04,1.2605e-04
7974,7.6935e-02,1.2602e-04,1.2604e-04
7975,7.6935e-02,1.2601e-04,1.2602e-04
7976,7.6935e-02,1.2599e-04,1.2601e-04
7977,7.6935e-02,1.2598e-04,1.2599e-04
7978,7.6935e-02,1.2596e-04,1.2598e-04
7979,7.6935e-02,1.2595e-04,1.2596e-04
7980,7.6935e-02,1.2593e-04,1.2595e-04
7981,7.6935e-02,1.2592e-04,1.2593e-04
7982,7.6935e-02,1.2590e-04,1.2592e-04
7983,7.6935e-02,1.2589e-04,1.2590e-04
7984,7.6935e-02,1.2588e-04,1.2589e-04
7985,7.6935e-02,1.2586e-04,1.2588e-04
7986,7.6935e-02,1.2585e-04,1.2586e-04
7987,7.6935e-02,1.2583e-04,1.2585e-04
7988,7.6935e-02,1.2582e-04,1.2583e-04
7989,7.6935e-02,1.2580e-04,1.2582e-04
7990,7.6935e-02,1.2579e-04,1.2580e-04
7991,7.6935e-02,1.2577e-04,1.2579e-04
7992,7.6935e-02,1.2576e-04,1.2577e-04
7993,7.6935e-02,1.2574e-04,1.2576e-04
7994,7.6935e-02,1.2573e-04,1.2574e-04
7995,7.6935e-02,1.2571e-04,1.2573e-04
7996,7.6935e-02,1.2570e-04,1.2571e-04
7997,7.6935e-02,1.2569e-04,1.2570e-04
7998,7.6935e-02,1.2567e-04,1.2569e-04
7999,7.6935e-02,1.2566e-04,1.2567e-04
8000,7.6935e-02,1.2564e-04,1.2566e-04
8001,7.6935e-02,1.2563e-04,1.2564e-04
8002,7.6935e-02,1.2561e-04,1.2563e-04
8003,7.6935e-02,1.2560e-04,1.2561e-04
8004,7.6935e-02,1.2558e-04,1.2560e-04
8005,7.6935e-02,1.2557e-04,1.2558e-04
8006,7.6935e-02,1.2555e-04,1.2557e-04
8007,7.6935e-02,1.2554e-04,1.2555e-04
8008,7.6935e-02,1.2552e-04,1.2554e-04
8009,7.6935e-02,1.2551e-04,1.2552e-04
8010,7.6935e-02,1.2550e-04,1.2551e-04
8011,7.6935e-02,1.2548e-04,1.2550e-04
8012,7.6935e-02,1.2547e-04,1.2548e-04
8013,7.6935e-02,1.2545e-04,1.2547e-04
8014,7.6935e-02,1.2544e-04,1.2545e-04
8015,7.6935e-02,1.2542e-04,1.2544e-04
8016,7.6935e-02,1.2541e-04,1.2542e-04
8017,7.6935e-02,1.2539e-04,1.2541e-04
8018,7.6935e-02,1.2538e-04,1.2539e-04
8019,7.6935e-02,1.2536e-04,1.2538e-04
8020,7.6935e-02,1.2535e-04,1.2536e-04
8021,7.6935e-02,1.2534e-04,1.2535e-04
8022,7.6935e-02,1.2532e-04,1.2534e-04
8023,7.6935e-02,1.2531e-04,1.2532e-04
8024,7.6935e-02,1.2529e-04,1.2531e-04
8025,7.6935e-02,1.2528e-04,1.2529e-04
8026,7.6935e-02,1.2526e-04,1.2528e-04
8027,7.6935e-02,1.2525e-04,1.2526e-04
8028,7.6935e-02,1.2523e-04,1.2525e-04
8029,7.6935e-02,1.2522e-04,1.2523e-04
8030,7.6935e-02,1.2521e-04,1.2522e-04
8031,7.6935e-02,1.2519e-04,1.2521e-04
8032,7.6935e-02,1.2518e-04,1.2519e-04
8033,7.6935e-02,1.2516e-04,1.2518e-04
8034,7.6934e-02,1.2515e-04,1.2516e-04
8035,7.6934e-02,1.2513e-04,1.2515e-04
8036,7.6934e-02,1.2512e-04,1.2513e-04
8037,7.6934e-02,1.2510e-04,1.2512e-04
8038,7.6934e-02,1.2509e-04,1.2510e-04
8039,7.6934e-02,1.2507e-04,1.2509e-04
8040,7.6934e-02,1.2506e-04,1.2507e-04
8041,7.6934e-02,1.2505e-04,1.2506e-04
8042,7.6934e-02,1.2503e-04,1.2505e-04
8043,7.6934e-02,1.2502e-04,1.2503e-04
8044,7.6934e-02,1.2500e-04,1.2502e-04
8045,7.6934e-02,1.2499e-04,1.2500e-04
8046,7.6934e-02,1.2497e-04,1.2499e-04
8047,7.6934e-02,1.2496e-04,1.2497e-04
8048,7.6934e-02,1.2495e-04,1.2496e-04
8049,7.6934e-02,1.2493e-04,1.2495e-04
8050,7.6934e-02,1.2492e-04,1.2493e-04
8051,7.6934e-02,1.2490e-04,1.2492e-04
8052,7.6934e-02,1.2489e-04,1.2490e-04
8053,7.6934e-02,1.2487e-04,1.2489e-04
8054,7.6934e-02,1.2486e-04,1.2487e-04
8055,7.6934e-02,1.2484e-04,1.2486e-04
8056,7.6934e-02,1.2483e-04,1.2484e-04
8057,7.6934e-02,1.2482e-04,1.2483e-04
8058,7.6934e-02,1.2480e-04,1.2482e-04
8059,7.6934e-02,1.2479e-04,1.2480e-04
8060,7.6934e-02,1.2477e-04,1.2479e-04
8061,7.6934e-02,1.2476e-04,1.2477e-04
8062,7.6934e-02,1.2474e-04,1.2476e-04
8063,7.6934e-02,1.2473e-04,1.2474e-04
8064,7.6934e-02,1.2472e-04,1.2473e-04
8065,7.6934e-02,1.2470e-04,1.2472e-04
8066,7.6934e-02,1.2469e-04,1.2470e-04
8067,7.6934e-02,1.2467e-04,1.2469e-04
8068,7.6934e-02,1.2466e-04,1.2467e-04
8069,7.6934e-02,1.2464e-04,1.2466e-04
8070,7.6934e-02,1.2463e-04,1.2464e-04
8071,7.6934e-02,1.2461e-04,1.2463e-04
8072,7.6934e-02,1.2460e-04,1.2461e-04
8073,7.6934e-02,1.2459e-04,1.2460e-04
8074,7.6934e-02,1.2457e-04,1.2459e-04
8075,7.6934e-02,1.2456e-04,1.2457e-04
8076,7.6934e-02,1.2454e-04,1.2456e-04
8077,7.6934e-02,1.2453e-04,1.2454e-04
8078,7.6934e-02,1.2451e-04,1.2453e-04
8079,7.6934e-02,1.2450e-04,1.2451e-04
8080,7.6934e-02,1.2449e-04,1.2450e-04
8081,7.6934e-02,1.2447e-04,1.2449e-04
8082,7.6934e-02,1.2446e-04,1.2447e-04
8083,7.6934e-02,1.2444e-04,1.2446e-04
8084,7.6934e-02,1.2443e-04,1.2444e-04
8085,7.6934e-02,1.2441e-04,1.2443e-04
8086,7.6934e-02,1.2440e-04,1.2441e-04
8087,7.6934e-02,1.2439e-04,1.2440e-04
8088,7.6934e-02,1.2437e-04,1.2439e-04
8089,7.6934e-02,1.2436e-04,1.2437e-04
8090,7.6934e-02,1.2434e-04,1.2436e-04
8091,7.6934e-02,1.2433e-04,1.2434e-04
8092,7.6934e-02,1.2432e-04,1.2433e-04
8093,7.6934e-02,1.2430e-04,1.2432e-04
8094,7.6934e-02,1.2429e-04,1.2430e-04
8095,7.6934e-02,1.2427e-04,1.2429e-04
8096,7.6934e-02,1.2426e-04,1.2427e-04
8097,7.6934e-02,1.2424e-04,1.2426e-04
8098,7.6934e-02,1.2423e-04,1.2424e-04
8099,7.6933e-02,1.2422e-04,1.2423e-04
8100,7.6933e-02,1.2420e-04,1.2422e-04
8101,7.6933e-02,1.2419e-04,1.2420e-04
8102,7.6933e-02,1.2417e-04,1.2419e-04
8103,7.6933e-02,1.2416e-04,1.2417e-04
8104,7.6933e-02,1.2414e-04,1.2416e-04
8105,7.6933e-02,1.2413e-04,1.2414e-04
8106,7.6933e-02,1.2412e-04,1.2413e-04
8107,7.6933e-02,1.2410e-04,1.2412e-04
8108,7.6933e-02,1.2409e-04,1.2410e-04
8109,7.6933e-02,1.2407e-04,1.2409e-04
8110,7.6933e-02,1.2406e-04,1.2407e-04
8111,7.6933e-02,1.2405e-04,1.2406e-04
8112,7.6933e-02,1.2403e-04,1.2405e-04
8113,7.6933e-02,1.2402e-04,1.2403e-04
8114,7.6933e-02,1.2400e-04,1.2402e-04
8115,7.6933e-02,1.2399e-04,1.2400e-04
8116,7.6933e-02,1.2398e-04,1.2399e-04
8117,7.6933e-02,1.2396e-04,1.2398e-04
8118,7.6933e-02,1.2395e-04,1.2396e-04
8119,7.6933e-02,1.2393e-04,1.2395e-04
8120,7.6933e-02,1.2392e-04,1.2393e-04
8121,7.6933e-02,1.2390e-04,1.2392e-04
8122,7.6933e-02,1.2389e-04,1.2390e-04
8123,7.6933e-02,1.2388e-04,1.2389e-04
8124,7.6933e-02,1.2386e-04,1.2388e-04
8125,7.6933e-02,1.2385e-04,1.2386e-04
8126,7.6933e-02,1.2383e-04,1.2385e-04
8127,7.6933e-02,1.2382e-04,1.2383e-04
8128,7.6933e-02,1.2381e-04,1.2382e-04
8129,7.6933e-02,1.2379e-04,1.2381e-04
8130,7.6933e-02,1.2378e-04,1.2379e-04
8131,7.6933e-02,1.2376e-04,1.2378e-04
8132,7.6933e-02,1.2375e-04,1.2376e-04
8133,7.6933e-02,1.2374e-04,1.2375e-04
8134,7.6933e-02,1.2372e-04,1.2374e-04
8135,7.6933e-02,1.2371e-04,1.2372e-04
8136,7.6933e-02,1.2369e-04,1.2371e-04
8137,7.6933e-02,1.2368e-04,1.2369e-04
8138,7.6933e-02,1.2367e-04,1.2368e-04
8139,7.6933e-02,1.2365e-04,1.2367e-04
8140,7.6933e-02,1.2364e-04,1.2365e-04
8141,7.6933e-02,1.2362e-04,1.2364e-04
8142,7.6933e-02,1.2361e-04,1.2362e-04
8143,7.6933e-02,1.2360e-04,1.2361e-04
8144,7.6933e-02,1.2358e-04,1.2360e-04
8145,7.6933e-02,1.2357e-04,1.2358e-04
8146,7.6933e-02,1.2355e-04,1.2357e-04
8147,7.6933e-02,1.2354e-04,1.2355e-04
8148,7.6933e-02,1.2353e-04,1.2354e-04
8149,7.6933e-02,1.2351e-04,1.2353e-04
8150,7.6933e-02,1.2350e-04,1.2351e-04
8151,7.6933e-02,1.2348e-04,1.2350e-04
8152,7.6933e-02,1.2347e-04,1.2348e-04
8153,7.6933e-02,1.2346e-04,1.2347e-04
8154,7.6933e-02,1.2344e-04,1.2346e-04
8155,7.6933e-02,1.2343e-04,1.2344e-04
8156,7.6933e-02,1.2341e-04,1.2343e-04
8157,7.6933e-02,1.2340e-04,1.2341e-04
