Iteración,Valor función,Norma gradiente,Δx
3966,9.3751e-02,5.2727e-04,5.2733e-04
3967,9.3750e-02,5.2720e-04,5.2727e-04
3968,9.3750e-02,5.2714e-04,5.2720e-04
3969,9.3750e-02,5.2708e-04,5.2714e-04
3970,9.3749e-02,5.2702e-04,5.2708e-04
3971,9.3749e-02,5.2696e-04,5.2702e-04
3972,9.3749e-02,5.2690e-04,5.2696e-04
3973,9.3749e-02,5.2683e-04,5.2690e-04
3974,9.3748e-02,5.2677e-04,5.2683e-04
3975,9.3748e-02,5.2671e-04,5.2677e-04
3976,9.3748e-02,5.2665e-04,5.2671e-04
3977,9.3748e-02,5.2659e-04,5.2665e-04
3978,9.3747e-02,5.2653e-04,5.2659e-04
3979,9.3747e-02,5.2646e-04,5.2653e-04
3980,9.3747e-02,5.2640e-04,5.2646e-04
3981,9.3746e-02,5.2634e-04,5.2640e-04
3982,9.3746e-02,5.2628e-04,5.2634e-04
3983,9.3746e-02,5.2622e-04,5.2628e-04
3984,9.3746e-02,5.2616e-04,5.2622e-04
3985,9.3745e-02,5.2610e-04,5.2616e-04
3986,9.3745e-02,5.2604e-04,5.2610e-04
3987,9.3745e-02,5.2597e-04,5.2604e-04
3988,9.3744e-02,5.2591e-04,5.2597e-04
3989,9.3744e-02,5.2585e-04,5.2591e-04
3990,9.3744e-02,5.2579e-04,5.2585e-04
3991,9.3744e-02,5.2573e-04,5.2579e-04
3992,9.3743e-02,5.2567e-04,5.2573e-04
3993,9.3743e-02,5.2561e-04,5.2567e-04
3994,9.3743e-02,5.2555e-04,5.2561e-04
3995,9.3743e-02,5.2549e-04,5.2555e-04
3996,9.3742e-02,5.2542e-04,5.2549e-04
3997,9.3742e-02,5.2536e-04,5.2542e-04
3998,9.3742e-02,5.2530e-04,5.2536e-04
3999,9.3741e-02,5.2524e-04,5.2530e-04
4000,9.3741e-02,5.2518e-04,5.2524e-04
4001,9.3741e-02,5.2512e-04,5.2518e-04
4002,9.3741e-02,5.2506e-04,5.2512e-04
4003,9.3740e-02,5.2500e-04,5.2506e-04
4004,9.3740e-02,5.2494e-04,5.2500e-04
4005,9.3740e-02,5.2488e-04,5.2494e-04
4006,9.3740e-02,5.2482e-04,5.2488e-04
4007,9.3739e-02,5.2476e-04,5.2482e-04
4008,9.3739e-02,5.2469e-04,5.2476e-04
4009,9.3739e-02,5.2463e-04,5.2469e-04
4010,9.3738e-02,5.2457e-04,5.2463e-04
4011,9.3738e-02,5.2451e-04,5.2457e-04
4012,9.3738e-02,5.2445e-04,5.2451e-04
4013,9.3738e-02,5.2439e-04,5.2445e-04
4014,9.3737e-02,5.2433e-04,5.2439e-04
4015,9.3737e-02,5.2427e-04,5.2433e-04
4016,9.3737e-02,5.2421e-04,5.2427e-04
4017,9.3736e-02,5.2415e-04,5.2421e-04
4018,9.3736e-02,5.2409e-04,5.2415e-04
4019,9.3736e-02,5.2403e-04,5.2409e-04
4020,9.3736e-02,5.2397e-04,5.2403e-04
4021,9.3735e-02,5.2391e-04,5.2397e-04
4022,9.3735e-02,5.2385e-04,5.2391e-04
4023,9.3735e-02,5.2379e-04,5.2385e-04
4024,9.3735e-02,5.2373e-04,5.2379e-04
4025,9.3734e-02,5.2367e-04,5.2373e-04
4026,9.3734e-02,5.2361e-04,5.2367e-04
4027,9.3734e-02,5.2355e-04,5.2361e-04
4028,9.3733e-02,5.2349e-04,5.2355e-04
4029,9.3733e-02,5.2343e-04,5.2349e-04
4030,9.3733e-02,5.2337e-04,5.2343e-04
4031,9.3733e-02,5.2331e-04,5.2337e-04
4032,9.3732e-02,5.2325e-04,5.2331e-04
4033,9.3732e-02,5.2319e-04,5.2325e-04
4034,9.3732e-02,5.2313e-04,5.2319e-04
4035,9.3732e-02,5.2307e-04,5.2313e-04
4036,9.3731e-02,5.2301e-04,5.2307e-04
4037,9.3731e-02,5.2295e-04,5.2301e-04
4038,9.3731e-02,5.2289e-04,5.2295e-04
4039,9.3730e-02,5.2283e-04,5.2289e-04
4040,9.3730e-02,5.2277e-04,5.2283e-04
4041,9.3730e-02,5.2271e-04,5.2277e-04
4042,9.3730e-02,5.2265e-04,5.2271e-04
4043,9.3729e-02,5.2259e-04,5.2265e-04
4044,9.3729e-02,5.2253e-04,5.2259e-04
4045,9.3729e-02,5.2247e-04,5.2253e-04
4046,9.3729e-02,5.2241e-04,5.2247e-04
4047,9.3728e-02,5.2235e-04,5.2241e-04
4048,9.3728e-02,5.2229e-04,5.2235e-04
4049,9.3728e-02,5.2223e-04,5.2229e-04
4050,9.3727e-02,5.2217e-04,5.2223e-04
4051,9.3727e-02,5.2212e-04,5.2217e-04
4052,9.3727e-02,5.2206e-04,5.2212e-04
4053,9.3727e-02,5.2200e-04,5.2206e-04
4054,9.3726e-02,5.2194e-04,5.2200e-04
4055,9.3726e-02,5.2188e-04,5.2194e-04
4056,9.3726e-02,5.2182e-04,5.2188e-04
4057,9.3726e-02,5.2176e-04,5.2182e-04
4058,9.3725e-02,5.2170e-04,5.2176e-04
4059,9.3725e-02,5.2164e-04,5.2170e-04
4060,9.3725e-02,5.2158e-04,5.2164e-04
4061,9.3724e-02,5.2152e-04,5.2158e-04
4062,9.3724e-02,5.2146e-04,5.2152e-04
4063,9.3724e-02,5.2140e-04,5.2146e-04
4064,9.3724e-02,5.2135e-04,5.2140e-04
4065,9.3723e-02,5.2129e-04,5.2135e-04
4066,9.3723e-02,5.2123e-04,5.2129e-04
4067,9.3723e-02,5.2117e-04,5.2123e-04
4068,9.3723e-02,5.2111e-04,5.2117e-04
4069,9.3722e-02,5.2105e-04,5.2111e-04
4070,9.3722e-02,5.2099e-04,5.2105e-04
4071,9.3722e-02,5.2093e-04,5.2099e-04
4072,9.3721e-02,5.2087e-04,5.2093e-04
4073,9.3721e-02,5.2082e-04,5.2087e-04
4074,9.3721e-02,5.2076e-04,5.2082e-04
4075,9.3721e-02,5.2070e-04,5.2076e-04
4076,9.3720e-02,5.2064e-04,5.2070e-04
4077,9.3720e-02,5.2058e-04,5.2064e-04
4078,9.3720e-02,5.2052e-04,5.2058e-04
4079,9.3720e-02,5.2046e-04,5.2052e-04
4080,9.3719e-02,5.2040e-04,5.2046e-04
4081,9.3719e-02,5.2035e-04,5.2040e-04
4082,9.3719e-02,5.2029e-04,5.2035e-04
4083,9.3718e-02,5.2023e-04,5.2029e-04
4084,9.3718e-02,5.2017e-04,5.2023e-04
4085,9.3718e-02,5.2011e-04,5.2017e-04
4086,9.3718e-02,5.2005e-04,5.2011e-04
4087,9.3717e-02,5.2000e-04,5.2005e-04
4088,9.3717e-02,5.1994e-04,5.2000e-04
4089,9.3717e-02,5.1988e-04,5.1994e-04
4090,9.3717e-02,5.1982e-04,5.1988e-04
4091,9.3716e-02,5.1976e-04,5.1982e-04
4092,9.3716e-02,5.1970e-04,5.1976e-04
4093,9.3716e-02,5.1965e-04,5.1970e-04
4094,9.3716e-02,5.1959e-04,5.1965e-04
4095,9.3715e-02,5.1953e-04,5.1959e-04
4096,9.3715e-02,5.1947e-04,5.1953e-04
4097,9.3715e-02,5.1941e-04,5.1947e-04
4098,9.3714e-02,5.1935e-04,5.1941e-04
4099,9.3714e-02,5.1930e-04,5.1935e-04
4100,9.3714e-02,5.1924e-04,5.1930e-04
4101,9.3714e-02,5.1918e-04,5.1924e-04
4102,9.3713e-02,5.1912e-04,5.1918e-04
4103,9.3713e-02,5.1906e-04,5.1912e-04
4104,9.3713e-02,5.1901e-04,5.1906e-04
4105,9.3713e-02,5.1895e-04,5.1901e-04
4106,9.3712e-02,5.1889e-04,5.1895e-04
4107,9.3712e-02,5.1883e-04,5.1889e-04
4108,9.3712e-02,5.1877e-04,5.1883e-04
4109,9.3711e-02,5.1872e-04,5.1877e-04
4110,9.3711e-02,5.1866e-04,5.1872e-04
4111,9.3711e-02,5.1860e-04,5.1866e-04
4112,9.3711e-02,5.1854e-04,5.1860e-04
4113,9.3710e-02,5.1849e-04,5.1854e-04
4114,9.3710e-02,5.1843e-04,5.1849e-04
4115,9.3710e-02,5.1837e-04,5.1843e-04
4116,9.3710e-02,5.1831e-04,5.1837e-04
4117,9.3709e-02,5.1825e-04,5.1831e-04
4118,9.3709e-02,5.1820e-04,5.1825e-04
4119,9.3709e-02,5.1814e-04,5.1820e-04
4120,9.3709e-02,5.1808e-04,5.1814e-04
4121,9.3708e-02,5.1802e-04,5.1808e-04
4122,9.3708e-02,5.1797e-04,5.1802e-04
4123,9.3708e-02,5.1791e-04,5.1797e-04
4124,9.3707e-02,5.1785e-04,5.1791e-04
4125,9.3707e-02,5.1779e-04,5.1785e-04
4126,9.3707e-02,5.1774e-04,5.1779e-04
4127,9.3707e-02,5.1768e-04,5.1774e-04
4128,9.3706e-02,5.1762e-04,5.1768e-04
4129,9.3706e-02,5.1756e-04,5.1762e-04
4130,9.3706e-02,5.1751e-04,5.1756e-04
4131,9.3706e-02,5.1745e-04,5.1751e-04
4132,9.3705e-02,5.1739e-04,5.1745e-04
4133,9.3705e-02,5.1734e-04,5.1739e-04
4134,9.3705e-02,5.1728e-04,5.1734e-04
4135,9.3704e-02,5.1722e-04,5.1728e-04
4136,9.3704e-02,5.1716e-04,5.1722e-04
4137,9.3704e-02,5.1711e-04,5.1716e-04
4138,9.3704e-02,5.1705e-04,5.1711e-04
4139,9.3703e-02,5.1699e-04,5.1705e-04
4140,9.3703e-02,5.1694e-04,5.1699e-04
4141,9.3703e-02,5.1688e-04,5.1694e-04
4142,9.3703e-02,5.1682e-04,5.1688e-04
4143,9.3702e-02,5.1676e-04,5.1682e-04
4144,9.3702e-02,5.1671e-04,5.1676e-04
4145,9.3702e-02,5.1665e-04,5.1671e-04
4146,9.3702e-02,5.1659e-04,5.1665e-04
4147,9.3701e-02,5.1654e-04,5.1659e-04
4148,9.3701e-02,5.1648e-04,5.1654e-04
4149,9.3701e-02,5.1642e-04,5.1648e-04
4150,9.3700e-02,5.1637e-04,5.1642e-04
4151,9.3700e-02,5.1631e-04,5.1637e-04
4152,9.3700e-02,5.1625e-04,5.1631e-04
4153,9.3700e-02,5.1620e-04,5.1625e-04
4154,9.3699e-02,5.1614e-04,5.1620e-04
4155,9.3699e-02,5.1608e-04,5.1614e-04
4156,9.3699e-02,5.1603e-04,5.1608e-04
4157,9.3699e-02,5.1597e-04,5.1603e-04
4158,9.3698e-02,5.1591e-04,5.1597e-04
4159,9.3698e-02,5.1586e-04,5.1591e-04
4160,9.3698e-02,5.1580e-04,5.1586e-04
4161,9.3698e-02,5.1574e-04,5.1580e-04
4162,9.3697e-02,5.1569e-04,5.1574e-04
4163,9.3697e-02,5.1563e-04,5.1569e-04
4164,9.3697e-02,5.1557e-04,5.1563e-04
4165,9.3696e-02,5.1552e-04,5.1557e-04
4166,9.3696e-02,5.1546e-04,5.1552e-04
4167,9.3696e-02,5.1540e-04,5.1546e-04
4168,9.3696e-02,5.1535e-04,5.1540e-04
4169,9.3695e-02,5.1529e-04,5.1535e-04
4170,9.3695e-02,5.1524e-04,5.1529e-04
4171,9.3695e-02,5.1518e-04,5.1524e-04
4172,9.3695e-02,5.1512e-04,5.1518e-04
4173,9.3694e-02,5.1507e-04,5.1512e-04
4174,9.3694e-02,5.1501e-04,5.1507e-04
4175,9.3694e-02,5.1495e-04,5.1501e-04
4176,9.3694e-02,5.1490e-04,5.1495e-04
4177,9.3693e-02,5.1484e-04,5.1490e-04
4178,9.3693e-02,5.1479e-04,5.1484e-04
4179,9.3693e-02,5.1473e-04,5.1479e-04
4180,9.3693e-02,5.1467e-04,5.1473e-04
4181,9.3692e-02,5.1462e-04,5.1467e-04
4182,9.3692e-02,5.1456e-04,5.1462e-04
4183,9.3692e-02,5.1451e-04,5.1456e-04
4184,9.3691e-02,5.1445e-04,5.1451e-04
4185,9.3691e-02,5.1439e-04,5.1445e-04
4186,9.3691e-02,5.1434e-04,5.1439e-04
4187,9.3691e-02,5.1428e-04,5.1434e-04
4188,9.3690e-02,5.1423e-04,5.1428e-04
4189,9.3690e-02,5.1417e-04,5.1423e-04
4190,9.3690e-02,5.1411e-04,5.1417e-04
4191,9.3690e-02,5.1406e-04,5.1411e-04
4192,9.3689e-02,5.1400e-04,5.1406e-04
4193,9.3689e-02,5.1395e-04,5.1400e-04
4194,9.3689e-02,5.1389e-04,5.1395e-04
4195,9.3689e-02,5.1383e-04,5.1389e-04
4196,9.3688e-02,5.1378e-04,5.1383e-04
4197,9.3688e-02,5.1372e-04,5.1378e-04
4198,9.3688e-02,5.1367e-04,5.1372e-04
4199,9.3687e-02,5.1361e-04,5.1367e-04
4200,9.3687e-02,5.1356e-04,5.1361e-04
4201,9.3687e-02,5.1350e-04,5.1356e-04
4202,9.3687e-02,5.1345e-04,5.1350e-04
4203,9.3686e-02,5.1339e-04,5.1345e-04
4204,9.3686e-02,5.1333e-04,5.1339e-04
4205,9.3686e-02,5.1328e-04,5.1333e-04
4206,9.3686e-02,5.1322e-04,5.1328e-04
4207,9.3685e-02,5.1317e-04,5.1322e-04
4208,9.3685e-02,5.1311e-04,5.1317e-04
4209,9.3685e-02,5.1306e-04,5.1311e-04
4210,9.3685e-02,5.1300e-04,5.1306e-04
4211,9.3684e-02,5.1295e-04,5.1300e-04
4212,9.3684e-02,5.1289e-04,5.1295e-04
4213,9.3684e-02,5.1284e-04,5.1289e-04
4214,9.3684e-02,5.1278e-04,5.1284e-04
4215,9.3683e-02,5.1272e-04,5.1278e-04
4216,9.3683e-02,5.1267e-04,5.1272e-04
4217,9.3683e-02,5.1261e-04,5.1267e-04
4218,9.3682e-02,5.1256e-04,5.1261e-04
4219,9.3682e-02,5.1250e-04,5.1256e-04
4220,9.3682e-02,5.1245e-04,5.1250e-04
4221,9.3682e-02,5.1239e-04,5.1245e-04
4222,9.3681e-02,5.1234e-04,5.1239e-04
4223,9.3681e-02,5.1228e-04,5.1234e-04
4224,9.3681e-02,5.1223e-04,5.1228e-04
4225,9.3681e-02,5.1217e-04,5.1223e-04
4226,9.3680e-02,5.1212e-04,5.1217e-04
4227,9.3680e-02,5.1206e-04,5.1212e-04
4228,9.3680e-02,5.1201e-04,5.1206e-04
4229,9.3680e-02,5.1195e-04,5.1201e-04
4230,9.3679e-02,5.1190e-04,5.1195e-04
4231,9.3679e-02,5.1184e-04,5.1190e-04
4232,9.3679e-02,5.1179e-04,5.1184e-04
4233,9.3679e-02,5.1173e-04,5.1179e-04
4234,9.3678e-02,5.1168e-04,5.1173e-04
4235,9.3678e-02,5.1162e-04,5.1168e-04
4236,9.3678e-02,5.1157e-04,5.1162e-04
4237,9.3678e-02,5.1151e-04,5.1157e-04
4238,9.3677e-02,5.1146e-04,5.1151e-04
4239,9.3677e-02,5.1140e-04,5.1146e-04
4240,9.3677e-02,5.1135e-04,5.1140e-04
4241,9.3676e-02,5.1130e-04,5.1135e-04
4242,9.3676e-02,5.1124e-04,5.1130e-04
4243,9.3676e-02,5.1119e-04,5.1124e-04
4244,9.3676e-02,5.1113e-04,5.1119e-04
4245,9.3675e-02,5.1108e-04,5.1113e-04
4246,9.3675e-02,5.1102e-04,5.1108e-04
4247,9.3675e-02,5.1097e-04,5.1102e-04
4248,9.3675e-02,5.1091e-04,5.1097e-04
4249,9.3674e-02,5.1086e-04,5.1091e-04
4250,9.3674e-02,5.1080e-04,5.1086e-04
4251,9.3674e-02,5.1075e-04,5.1080e-04
4252,9.3674e-02,5.1069e-04,5.1075e-04
4253,9.3673e-02,5.1064e-04,5.1069e-04
4254,9.3673e-02,5.1059e-04,5.1064e-04
4255,9.3673e-02,5.1053e-04,5.1059e-04
4256,9.3673e-02,5.1048e-04,5.1053e-04
4257,9.3672e-02,5.1042e-04,5.1048e-04
4258,9.3672e-02,5.1037e-04,5.1042e-04
4259,9.3672e-02,5.1031e-04,5.1037e-04
4260,9.3672e-02,5.1026e-04,5.1031e-04
4261,9.3671e-02,5.1021e-04,5.1026e-04
4262,9.3671e-02,5.1015e-04,5.1021e-04
4263,9.3671e-02,5.1010e-04,5.1015e-04
4264,9.3670e-02,5.1004e-04,5.1010e-04
4265,9.3670e-02,5.0999e-04,5.1004e-04
4266,9.3670e-02,5.0993e-04,5.0999e-04
4267,9.3670e-02,5.0988e-04,5.0993e-04
4268,9.3669e-02,5.0983e-04,5.0988e-04
4269,9.3669e-02,5.0977e-04,5.0983e-04
4270,9.3669e-02,5.0972e-04,5.0977e-04
4271,9.3669e-02,5.0966e-04,5.0972e-04
4272,9.3668e-02,5.0961e-04,5.0966e-04
4273,9.3668e-02,5.0956e-04,5.0961e-04
4274,9.3668e-02,5.0950e-04,5.0956e-04
4275,9.3668e-02,5.0945e-04,5.0950e-04
4276,9.3667e-02,5.0939e-04,5.0945e-04
4277,9.3667e-02,5.0934e-04,5.0939e-04
4278,9.3667e-02,5.0929e-04,5.0934e-04
4279,9.3667e-02,5.0923e-04,5.0929e-04
4280,9.3666e-02,5.0918e-04,5.0923e-04
4281,9.3666e-02,5.0912e-04,5.0918e-04
4282,9.3666e-02,5.0907e-04,5.0912e-04
4283,9.3666e-02,5.0902e-04,5.0907e-04
4284,9.3665e-02,5.0896e-04,5.0902e-04
4285,9.3665e-02,5.0891e-04,5.0896e-04
4286,9.3665e-02,5.0886e-04,5.0891e-04
4287,9.3664e-02,5.0880e-04,5.0886e-04
4288,9.3664e-02,5.0875e-04,5.0880e-04
4289,9.3664e-02,5.0869e-04,5.0875e-04
4290,9.3664e-02,5.0864e-04,5.0869e-04
4291,9.3663e-02,5.0859e-04,5.0864e-04
4292,9.3663e-02,5.0853e-04,5.0859e-04
4293,9.3663e-02,5.0848e-04,5.0853e-04
4294,9.3663e-02,5.0843e-04,5.0848e-04
4295,9.3662e-02,5.0837e-04,5.0843e-04
4296,9.3662e-02,5.0832e-04,5.0837e-04
4297,9.3662e-02,5.0827e-04,5.0832e-04
4298,9.3662e-02,5.0821e-04,5.0827e-04
4299,9.3661e-02,5.0816e-04,5.0821e-04
4300,9.3661e-02,5.0811e-04,5.0816e-04
4301,9.3661e-02,5.0805e-04,5.0811e-04
4302,9.3661e-02,5.0800e-04,5.0805e-04
4303,9.3660e-02,5.0795e-04,5.0800e-04
4304,9.3660e-02,5.0789e-04,5.0795e-04
4305,9.3660e-02,5.0784e-04,5.0789e-04
4306,9.3660e-02,5.0779e-04,5.0784e-04
4307,9.3659e-02,5.0773e-04,5.0779e-04
4308,9.3659e-02,5.0768e-04,5.0773e-04
4309,9.3659e-02,5.0763e-04,5.0768e-04
4310,9.3659e-02,5.0757e-04,5.0763e-04
4311,9.3658e-02,5.0752e-04,5.0757e-04
4312,9.3658e-02,5.0747e-04,5.0752e-04
4313,9.3658e-02,5.0741e-04,5.0747e-04
4314,9.3658e-02,5.0736e-04,5.0741e-04
4315,9.3657e-02,5.0731e-04,5.0736e-04
4316,9.3657e-02,5.0725e-04,5.0731e-04
4317,9.3657e-02,5.0720e-04,5.0725e-04
4318,9.3656e-02,5.0715e-04,5.0720e-04
4319,9.3656e-02,5.0709e-04,5.0715e-04
4320,9.3656e-02,5.0704e-04,5.0709e-04
4321,9.3656e-02,5.0699e-04,5.0704e-04
4322,9.3655e-02,5.0693e-04,5.0699e-04
4323,9.3655e-02,5.0688e-04,5.0693e-04
4324,9.3655e-02,5.0683e-04,5.0688e-04
4325,9.3655e-02,5.0678e-04,5.0683e-04
4326,9.3654e-02,5.0672e-04,5.0678e-04
4327,9.3654e-02,5.0667e-04,5.0672e-04
4328,9.3654e-02,5.0662e-04,5.0667e-04
4329,9.3654e-02,5.0656e-04,5.0662e-04
4330,9.3653e-02,5.0651e-04,5.0656e-04
4331,9.3653e-02,5.0646e-04,5.0651e-04
4332,9.3653e-02,5.0641e-04,5.0646e-04
4333,9.3653e-02,5.0635e-04,5.0641e-04
4334,9.3652e-02,5.0630e-04,5.0635e-04
4335,9.3652e-02,5.0625e-04,5.0630e-04
4336,9.3652e-02,5.0619e-04,5.0625e-04
4337,9.3652e-02,5.0614e-04,5.0619e-04
4338,9.3651e-02,5.0609e-04,5.0614e-04
4339,9.3651e-02,5.0604e-04,5.0609e-04
4340,9.3651e-02,5.0598e-04,5.0604e-04
4341,9.3651e-02,5.0593e-04,5.0598e-04
4342,9.3650e-02,5.0588e-04,5.0593e-04
4343,9.3650e-02,5.0583e-04,5.0588e-04
4344,9.3650e-02,5.0577e-04,5.0583e-04
4345,9.3650e-02,5.0572e-04,5.0577e-04
4346,9.3649e-02,5.0567e-04,5.0572e-04
4347,9.3649e-02,5.0562e-04,5.0567e-04
4348,9.3649e-02,5.0556e-04,5.0562e-04
4349,9.3649e-02,5.0551e-04,5.0556e-04
4350,9.3648e-02,5.0546e-04,5.0551e-04
4351,9.3648e-02,5.0541e-04,5.0546e-04
4352,9.3648e-02,5.0535e-04,5.0541e-04
4353,9.3648e-02,5.0530e-04,5.0535e-04
4354,9.3647e-02,5.0525e-04,5.0530e-04
4355,9.3647e-02,5.0520e-04,5.0525e-04
4356,9.3647e-02,5.0514e-04,5.0520e-04
4357,9.3647e-02,5.0509e-04,5.0514e-04
4358,9.3646e-02,5.0504e-04,5.0509e-04
4359,9.3646e-02,5.0499e-04,5.0504e-04
4360,9.3646e-02,5.0494e-04,5.0499e-04
4361,9.3645e-02,5.0488e-04,5.0494e-04
4362,9.3645e-02,5.0483e-04,5.0488e-04
4363,9.3645e-02,5.0478e-04,5.0483e-04
4364,9.3645e-02,5.0473e-04,5.0478e-04
4365,9.3644e-02,5.0467e-04,5.0473e-04
4366,9.3644e-02,5.0462e-04,5.0467e-04
4367,9.3644e-02,5.0457e-04,5.0462e-04
4368,9.3644e-02,5.0452e-04,5.0457e-04
4369,9.3643e-02,5.0447e-04,5.0452e-04
4370,9.3643e-02,5.0441e-04,5.0447e-04
4371,9.3643e-02,5.0436e-04,5.0441e-04
4372,9.3643e-02,5.0431e-04,5.0436e-04
4373,9.3642e-02,5.0426e-04,5.0431e-04
4374,9.3642e-02,5.0421e-04,5.0426e-04
4375,9.3642e-02,5.0415e-04,5.0421e-04
4376,9.3642e-02,5.0410e-04,5.0415e-04
4377,9.3641e-02,5.0405e-04,5.0410e-04
4378,9.3641e-02,5.0400e-04,5.0405e-04
4379,9.3641e-02,5.0395e-04,5.0400e-04
4380,9.3641e-02,5.0389e-04,5.0395e-04
4381,9.3640e-02,5.0384e-04,5.0389e-04
4382,9.3640e-02,5.0379e-04,5.0384e-04
4383,9.3640e-02,5.0374e-04,5.0379e-04
4384,9.3640e-02,5.0369e-04,5.0374e-04
4385,9.3639e-02,5.0363e-04,5.0369e-04
4386,9.3639e-02,5.0358e-04,5.0363e-04
4387,9.3639e-02,5.0353e-04,5.0358e-04
4388,9.3639e-02,5.0348e-04,5.0353e-04
4389,9.3638e-02,5.0343e-04,5.0348e-04
4390,9.3638e-02,5.0338e-04,5.0343e-04
4391,9.3638e-02,5.0332e-04,5.0338e-04
4392,9.3638e-02,5.0327e-04,5.0332e-04
4393,9.3637e-02,5.0322e-04,5.0327e-04
4394,9.3637e-02,5.0317e-04,5.0322e-04
4395,9.3637e-02,5.0312e-04,5.0317e-04
4396,9.3637e-02,5.0307e-04,5.0312e-04
4397,9.3636e-02,5.0301e-04,5.0307e-04
4398,9.3636e-02,5.0296e-04,5.0301e-04
4399,9.3636e-02,5.0291e-04,5.0296e-04
4400,9.3636e-02,5.0286e-04,5.0291e-04
4401,9.3635e-02,5.0281e-04,5.0286e-04
4402,9.3635e-02,5.0276e-04,5.0281e-04
4403,9.3635e-02,5.0271e-04,5.0276e-04
4404,9.3635e-02,5.0265e-04,5.0271e-04
4405,9.3634e-02,5.0260e-04,5.0265e-04
4406,9.3634e-02,5.0255e-04,5.0260e-04
4407,9.3634e-02,5.0250e-04,5.0255e-04
4408,9.3634e-02,5.0245e-04,5.0250e-04
4409,9.3633e-02,5.0240e-04,5.0245e-04
4410,9.3633e-02,5.0235e-04,5.0240e-04
4411,9.3633e-02,5.0229e-04,5.0235e-04
4412,9.3633e-02,5.0224e-04,5.0229e-04
4413,9.3632e-02,5.0219e-04,5.0224e-04
4414,9.3632e-02,5.0214e-04,5.0219e-04
4415,9.3632e-02,5.0209e-04,5.0214e-04
4416,9.3632e-02,5.0204e-04,5.0209e-04
4417,9.3631e-02,5.0199e-04,5.0204e-04
4418,9.3631e-02,5.0194e-04,5.0199e-04
4419,9.3631e-02,5.0188e-04,5.0194e-04
4420,9.3631e-02,5.0183e-04,5.0188e-04
4421,9.3630e-02,5.0178e-04,5.0183e-04
4422,9.3630e-02,5.0173e-04,5.0178e-04
4423,9.3630e-02,5.0168e-04,5.0173e-04
4424,9.3630e-02,5.0163e-04,5.0168e-04
4425,9.3629e-02,5.0158e-04,5.0163e-04
4426,9.3629e-02,5.0153e-04,5.0158e-04
4427,9.3629e-02,5.0148e-04,5.0153e-04
4428,9.3629e-02,5.0142e-04,5.0148e-04
4429,9.3628e-02,5.0137e-04,5.0142e-04
4430,9.3628e-02,5.0132e-04,5.0137e-04
4431,9.3628e-02,5.0127e-04,5.0132e-04
4432,9.3628e-02,5.0122e-04,5.0127e-04
4433,9.3627e-02,5.0117e-04,5.0122e-04
4434,9.3627e-02,5.0112e-04,5.0117e-04
4435,9.3627e-02,5.0107e-04,5.0112e-04
4436,9.3627e-02,5.0102e-04,5.0107e-04
4437,9.3626e-02,5.0097e-04,5.0102e-04
4438,9.3626e-02,5.0092e-04,5.0097e-04
4439,9.3626e-02,5.0086e-04,5.0092e-04
4440,9.3626e-02,5.0081e-04,5.0086e-04
4441,9.3625e-02,5.0076e-04,5.0081e-04
4442,9.3625e-02,5.0071e-04,5.0076e-04
4443,9.3625e-02,5.0066e-04,5.0071e-04
4444,9.3625e-02,5.0061e-04,5.0066e-04
4445,9.3624e-02,5.0056e-04,5.0061e-04
4446,9.3624e-02,5.0051e-04,5.0056e-04
4447,9.3624e-02,5.0046e-04,5.0051e-04
4448,9.3624e-02,5.0041e-04,5.0046e-04
4449,9.3623e-02,5.0036e-04,5.0041e-04
4450,9.3623e-02,5.0031e-04,5.0036e-04
4451,9.3623e-02,5.0026e-04,5.0031e-04
4452,9.3623e-02,5.0021e-04,5.0026e-04
4453,9.3622e-02,5.0016e-04,5.0021e-04
4454,9.3622e-02,5.0010e-04,5.0016e-04
4455,9.3622e-02,5.0005e-04,5.0010e-04
4456,9.3622e-02,5.0000e-04,5.0005e-04
4457,9.3621e-02,4.9995e-04,5.0000e-04
4458,9.3621e-02,4.9990e-04,4.9995e-04
4459,9.3621e-02,4.9985e-04,4.9990e-04
4460,9.3621e-02,4.9980e-04,4.9985e-04
4461,9.3620e-02,4.9975e-04,4.9980e-04
4462,9.3620e-02,4.9970e-04,4.9975e-04
4463,9.3620e-02,4.9965e-04,4.9970e-04
4464,9.3620e-02,4.9960e-04,4.9965e-04
4465,9.3619e-02,4.9955e-04,4.9960e-04
4466,9.3619e-02,4.9950e-04,4.9955e-04
4467,9.3619e-02,4.9945e-04,4.9950e-04
4468,9.3619e-02,4.9940e-04,4.9945e-04
4469,9.3618e-02,4.9935e-04,4.9940e-04
4470,9.3618e-02,4.9930e-04,4.9935e-04
4471,9.3618e-02,4.9925e-04,4.9930e-04
4472,9.3618e-02,4.9920e-04,4.9925e-04
4473,9.3617e-02,4.9915e-04,4.9920e-04
4474,9.3617e-02,4.9910e-04,4.9915e-04
4475,9.3617e-02,4.9905e-04,4.9910e-04
4476,9.3617e-02,4.9900e-04,4.9905e-04
4477,9.3616e-02,4.9895e-04,4.9900e-04
4478,9.3616e-02,4.9890e-04,4.9895e-04
4479,9.3616e-02,4.9885e-04,4.9890e-04
4480,9.3616e-02,4.9880e-04,4.9885e-04
4481,9.3615e-02,4.9875e-04,4.9880e-04
4482,9.3615e-02,4.9870e-04,4.9875e-04
