Iteración,Valor función,Norma gradiente,Δx
1258,6.4614e-02,2.7232e-03,2.7247e-03
1259,6.4607e-02,2.7217e-03,2.7232e-03
1260,6.4600e-02,2.7202e-03,2.7217e-03
1261,6.4592e-02,2.7187e-03,2.7202e-03
1262,6.4585e-02,2.7172e-03,2.7187e-03
1263,6.4577e-02,2.7157e-03,2.7172e-03
1264,6.4570e-02,2.7142e-03,2.7157e-03
1265,6.4563e-02,2.7127e-03,2.7142e-03
1266,6.4555e-02,2.7112e-03,2.7127e-03
1267,6.4548e-02,2.7097e-03,2.7112e-03
1268,6.4541e-02,2.7083e-03,2.7097e-03
1269,6.4533e-02,2.7068e-03,2.7083e-03
1270,6.4526e-02,2.7053e-03,2.7068e-03
1271,6.4519e-02,2.7038e-03,2.7053e-03
1272,6.4511e-02,2.7023e-03,2.7038e-03
1273,6.4504e-02,2.7009e-03,2.7023e-03
1274,6.4497e-02,2.6994e-03,2.7009e-03
1275,6.4489e-02,2.6979e-03,2.6994e-03
1276,6.4482e-02,2.6964e-03,2.6979e-03
1277,6.4475e-02,2.6950e-03,2.6964e-03
1278,6.4468e-02,2.6935e-03,2.6950e-03
1279,6.4460e-02,2.6920e-03,2.6935e-03
1280,6.4453e-02,2.6906e-03,2.6920e-03
1281,6.4446e-02,2.6891e-03,2.6906e-03
1282,6.4439e-02,2.6877e-03,2.6891e-03
1283,6.4431e-02,2.6862e-03,2.6877e-03
1284,6.4424e-02,2.6847e-03,2.6862e-03
1285,6.4417e-02,2.6833e-03,2.6847e-03
1286,6.4410e-02,2.6818e-03,2.6833e-03
1287,6.4403e-02,2.6804e-03,2.6818e-03
1288,6.4395e-02,2.6789e-03,2.6804e-03
1289,6.4388e-02,2.6775e-03,2.6789e-03
1290,6.4381e-02,2.6760e-03,2.6775e-03
1291,6.4374e-02,2.6746e-03,2.6760e-03
1292,6.4367e-02,2.6732e-03,2.6746e-03
1293,6.4360e-02,2.6717e-03,2.6732e-03
1294,6.4353e-02,2.6703e-03,2.6717e-03
1295,6.4345e-02,2.6688e-03,2.6703e-03
1296,6.4338e-02,2.6674e-03,2.6688e-03
1297,6.4331e-02,2.6660e-03,2.6674e-03
1298,6.4324e-02,2.6645e-03,2.6660e-03
1299,6.4317e-02,2.6631e-03,2.6645e-03
1300,6.4310e-02,2.6617e-03,2.6631e-03
1301,6.4303e-02,2.6602e-03,2.6617e-03
1302,6.4296e-02,2.6588e-03,2.6602e-03
1303,6.4289e-02,2.6574e-03,2.6588e-03
1304,6.4282e-02,2.6560e-03,2.6574e-03
1305,6.4275e-02,2.6546e-03,2.6560e-03
1306,6.4268e-02,2.6531e-03,2.6546e-03
1307,6.4260e-02,2.6517e-03,2.6531e-03
1308,6.4253e-02,2.6503e-03,2.6517e-03
1309,6.4246e-02,2.6489e-03,2.6503e-03
1310,6.4239e-02,2.6475e-03,2.6489e-03
1311,6.4232e-02,2.6461e-03,2.6475e-03
1312,6.4225e-02,2.6447e-03,2.6461e-03
1313,6.4218e-02,2.6433e-03,2.6447e-03
1314,6.4211e-02,2.6418e-03,2.6433e-03
1315,6.4204e-02,2.6404e-03,2.6418e-03
1316,6.4197e-02,2.6390e-03,2.6404e-03
1317,6.4191e-02,2.6376e-03,2.6390e-03
1318,6.4184e-02,2.6362e-03,2.6376e-03
1319,6.4177e-02,2.6348e-03,2.6362e-03
1320,6.4170e-02,2.6334e-03,2.6348e-03
1321,6.4163e-02,2.6321e-03,2.6334e-03
1322,6.4156e-02,2.6307e-03,2.6321e-03
1323,6.4149e-02,2.6293e-03,2.6307e-03
1324,6.4142e-02,2.6279e-03,2.6293e-03
1325,6.4135e-02,2.6265e-03,2.6279e-03
1326,6.4128e-02,2.6251e-03,2.6265e-03
1327,6.4121e-02,2.6237e-03,2.6251e-03
1328,6.4114e-02,2.6223e-03,2.6237e-03
1329,6.4108e-02,2.6210e-03,2.6223e-03
1330,6.4101e-02,2.6196e-03,2.6210e-03
1331,6.4094e-02,2.6182e-03,2.6196e-03
1332,6.4087e-02,2.6168e-03,2.6182e-03
1333,6.4080e-02,2.6155e-03,2.6168e-03
1334,6.4073e-02,2.6141e-03,2.6155e-03
1335,6.4066e-02,2.6127e-03,2.6141e-03
1336,6.4060e-02,2.6113e-03,2.6127e-03
1337,6.4053e-02,2.6100e-03,2.6113e-03
1338,6.4046e-02,2.6086e-03,2.6100e-03
1339,6.4039e-02,2.6072e-03,2.6086e-03
1340,6.4032e-02,2.6059e-03,2.6072e-03
1341,6.4026e-02,2.6045e-03,2.6059e-03
1342,6.4019e-02,2.6032e-03,2.6045e-03
1343,6.4012e-02,2.6018e-03,2.6032e-03
1344,6.4005e-02,2.6004e-03,2.6018e-03
1345,6.3999e-02,2.5991e-03,2.6004e-03
1346,6.3992e-02,2.5977e-03,2.5991e-03
1347,6.3985e-02,2.5964e-03,2.5977e-03
1348,6.3978e-02,2.5950e-03,2.5964e-03
1349,6.3972e-02,2.5937e-03,2.5950e-03
1350,6.3965e-02,2.5923e-03,2.5937e-03
1351,6.3958e-02,2.5910e-03,2.5923e-03
1352,6.3951e-02,2.5896e-03,2.5910e-03
1353,6.3945e-02,2.5883e-03,2.5896e-03
1354,6.3938e-02,2.5870e-03,2.5883e-03
1355,6.3931e-02,2.5856e-03,2.5870e-03
1356,6.3925e-02,2.5843e-03,2.5856e-03
1357,6.3918e-02,2.5829e-03,2.5843e-03
1358,6.3911e-02,2.5816e-03,2.5829e-03
1359,6.3905e-02,2.5803e-03,2.5816e-03
1360,6.3898e-02,2.5789e-03,2.5803e-03
1361,6.3891e-02,2.5776e-03,2.5789e-03
1362,6.3885e-02,2.5763e-03,2.5776e-03
1363,6.3878e-02,2.5749e-03,2.5763e-03
1364,6.3871e-02,2.5736e-03,2.5749e-03
1365,6.3865e-02,2.5723e-03,2.5736e-03
1366,6.3858e-02,2.5710e-03,2.5723e-03
1367,6.3852e-02,2.5696e-03,2.5710e-03
1368,6.3845e-02,2.5683e-03,2.5696e-03
1369,6.3838e-02,2.5670e-03,2.5683e-03
1370,6.3832e-02,2.5657e-03,2.5670e-03
1371,6.3825e-02,2.5644e-03,2.5657e-03
1372,6.3819e-02,2.5631e-03,2.5644e-03
1373,6.3812e-02,2.5617e-03,2.5631e-03
1374,6.3805e-02,2.5604e-03,2.5617e-03
1375,6.3799e-02,2.5591e-03,2.5604e-03
1376,6.3792e-02,2.5578e-03,2.5591e-03
1377,6.3786e-02,2.5565e-03,2.5578e-03
1378,6.3779e-02,2.5552e-03,2.5565e-03
1379,6.3773e-02,2.5539e-03,2.5552e-03
1380,6.3766e-02,2.5526e-03,2.5539e-03
1381,6.3760e-02,2.5513e-03,2.5526e-03
1382,6.3753e-02,2.5500e-03,2.5513e-03
1383,6.3747e-02,2.5487e-03,2.5500e-03
1384,6.3740e-02,2.5474e-03,2.5487e-03
1385,6.3734e-02,2.5461e-03,2.5474e-03
1386,6.3727e-02,2.5448e-03,2.5461e-03
1387,6.3721e-02,2.5435e-03,2.5448e-03
1388,6.3714e-02,2.5422e-03,2.5435e-03
1389,6.3708e-02,2.5409e-03,2.5422e-03
1390,6.3701e-02,2.5396e-03,2.5409e-03
1391,6.3695e-02,2.5384e-03,2.5396e-03
1392,6.3689e-02,2.5371e-03,2.5384e-03
1393,6.3682e-02,2.5358e-03,2.5371e-03
1394,6.3676e-02,2.5345e-03,2.5358e-03
1395,6.3669e-02,2.5332e-03,2.5345e-03
1396,6.3663e-02,2.5320e-03,2.5332e-03
1397,6.3656e-02,2.5307e-03,2.5320e-03
1398,6.3650e-02,2.5294e-03,2.5307e-03
1399,6.3644e-02,2.5281e-03,2.5294e-03
1400,6.3637e-02,2.5268e-03,2.5281e-03
1401,6.3631e-02,2.5256e-03,2.5268e-03
1402,6.3624e-02,2.5243e-03,2.5256e-03
1403,6.3618e-02,2.5230e-03,2.5243e-03
1404,6.3612e-02,2.5218e-03,2.5230e-03
1405,6.3605e-02,2.5205e-03,2.5218e-03
1406,6.3599e-02,2.5192e-03,2.5205e-03
1407,6.3593e-02,2.5180e-03,2.5192e-03
1408,6.3586e-02,2.5167e-03,2.5180e-03
1409,6.3580e-02,2.5154e-03,2.5167e-03
1410,6.3574e-02,2.5142e-03,2.5154e-03
1411,6.3567e-02,2.5129e-03,2.5142e-03
1412,6.3561e-02,2.5117e-03,2.5129e-03
1413,6.3555e-02,2.5104e-03,2.5117e-03
1414,6.3548e-02,2.5092e-03,2.5104e-03
1415,6.3542e-02,2.5079e-03,2.5092e-03
1416,6.3536e-02,2.5067e-03,2.5079e-03
1417,6.3530e-02,2.5054e-03,2.5067e-03
1418,6.3523e-02,2.5042e-03,2.5054e-03
1419,6.3517e-02,2.5029e-03,2.5042e-03
1420,6.3511e-02,2.5017e-03,2.5029e-03
1421,6.3505e-02,2.5004e-03,2.5017e-03
1422,6.3498e-02,2.4992e-03,2.5004e-03
1423,6.3492e-02,2.4979e-03,2.4992e-03
1424,6.3486e-02,2.4967e-03,2.4979e-03
1425,6.3480e-02,2.4954e-03,2.4967e-03
1426,6.3473e-02,2.4942e-03,2.4954e-03
1427,6.3467e-02,2.4930e-03,2.4942e-03
1428,6.3461e-02,2.4917e-03,2.4930e-03
1429,6.3455e-02,2.4905e-03,2.4917e-03
1430,6.3448e-02,2.4893e-03,2.4905e-03
1431,6.3442e-02,2.4880e-03,2.4893e-03
1432,6.3436e-02,2.4868e-03,2.4880e-03
1433,6.3430e-02,2.4856e-03,2.4868e-03
1434,6.3424e-02,2.4844e-03,2.4856e-03
1435,6.3418e-02,2.4831e-03,2.4844e-03
1436,6.3411e-02,2.4819e-03,2.4831e-03
1437,6.3405e-02,2.4807e-03,2.4819e-03
1438,6.3399e-02,2.4795e-03,2.4807e-03
1439,6.3393e-02,2.4782e-03,2.4795e-03
1440,6.3387e-02,2.4770e-03,2.4782e-03
1441,6.3381e-02,2.4758e-03,2.4770e-03
1442,6.3375e-02,2.4746e-03,2.4758e-03
1443,6.3368e-02,2.4734e-03,2.4746e-03
1444,6.3362e-02,2.4722e-03,2.4734e-03
1445,6.3356e-02,2.4709e-03,2.4722e-03
1446,6.3350e-02,2.4697e-03,2.4709e-03
1447,6.3344e-02,2.4685e-03,2.4697e-03
1448,6.3338e-02,2.4673e-03,2.4685e-03
1449,6.3332e-02,2.4661e-03,2.4673e-03
1450,6.3326e-02,2.4649e-03,2.4661e-03
1451,6.3320e-02,2.4637e-03,2.4649e-03
1452,6.3314e-02,2.4625e-03,2.4637e-03
1453,6.3308e-02,2.4613e-03,2.4625e-03
1454,6.3301e-02,2.4601e-03,2.4613e-03
1455,6.3295e-02,2.4589e-03,2.4601e-03
1456,6.3289e-02,2.4577e-03,2.4589e-03
1457,6.3283e-02,2.4565e-03,2.4577e-03
1458,6.3277e-02,2.4553e-03,2.4565e-03
1459,6.3271e-02,2.4541e-03,2.4553e-03
1460,6.3265e-02,2.4529e-03,2.4541e-03
1461,6.3259e-02,2.4517e-03,2.4529e-03
1462,6.3253e-02,2.4505e-03,2.4517e-03
1463,6.3247e-02,2.4493e-03,2.4505e-03
1464,6.3241e-02,2.4481e-03,2.4493e-03
1465,6.3235e-02,2.4470e-03,2.4481e-03
1466,6.3229e-02,2.4458e-03,2.4470e-03
1467,6.3223e-02,2.4446e-03,2.4458e-03
1468,6.3217e-02,2.4434e-03,2.4446e-03
1469,6.3211e-02,2.4422e-03,2.4434e-03
1470,6.3205e-02,2.4410e-03,2.4422e-03
1471,6.3199e-02,2.4399e-03,2.4410e-03
1472,6.3193e-02,2.4387e-03,2.4399e-03
1473,6.3188e-02,2.4375e-03,2.4387e-03
1474,6.3182e-02,2.4363e-03,2.4375e-03
1475,6.3176e-02,2.4352e-03,2.4363e-03
1476,6.3170e-02,2.4340e-03,2.4352e-03
1477,6.3164e-02,2.4328e-03,2.4340e-03
1478,6.3158e-02,2.4316e-03,2.4328e-03
1479,6.3152e-02,2.4305e-03,2.4316e-03
1480,6.3146e-02,2.4293e-03,2.4305e-03
1481,6.3140e-02,2.4281e-03,2.4293e-03
1482,6.3134e-02,2.4270e-03,2.4281e-03
1483,6.3128e-02,2.4258e-03,2.4270e-03
1484,6.3122e-02,2.4246e-03,2.4258e-03
1485,6.3117e-02,2.4235e-03,2.4246e-03
1486,6.3111e-02,2.4223e-03,2.4235e-03
1487,6.3105e-02,2.4212e-03,2.4223e-03
1488,6.3099e-02,2.4200e-03,2.4212e-03
1489,6.3093e-02,2.4188e-03,2.4200e-03
1490,6.3087e-02,2.4177e-03,2.4188e-03
1491,6.3081e-02,2.4165e-03,2.4177e-03
1492,6.3076e-02,2.4154e-03,2.4165e-03
1493,6.3070e-02,2.4142e-03,2.4154e-03
1494,6.3064e-02,2.4131e-03,2.4142e-03
1495,6.3058e-02,2.4119e-03,2.4131e-03
1496,6.3052e-02,2.4108e-03,2.4119e-03
1497,6.3047e-02,2.4096e-03,2.4108e-03
1498,6.3041e-02,2.4085e-03,2.4096e-03
1499,6.3035e-02,2.4073e-03,2.4085e-03
1500,6.3029e-02,2.4062e-03,2.4073e-03
1501,6.3023e-02,2.4050e-03,2.4062e-03
1502,6.3018e-02,2.4039e-03,2.4050e-03
1503,6.3012e-02,2.4028e-03,2.4039e-03
1504,6.3006e-02,2.4016e-03,2.4028e-03
1505,6.3000e-02,2.4005e-03,2.4016e-03
1506,6.2994e-02,2.3993e-03,2.4005e-03
1507,6.2989e-02,2.3982e-03,2.3993e-03
1508,6.2983e-02,2.3971e-03,2.3982e-03
1509,6.2977e-02,2.3959e-03,2.3971e-03
1510,6.2971e-02,2.3948e-03,2.3959e-03
1511,6.2966e-02,2.3937e-03,2.3948e-03
1512,6.2960e-02,2.3925e-03,2.3937e-03
1513,6.2954e-02,2.3914e-03,2.3925e-03
1514,6.2949e-02,2.3903e-03,2.3914e-03
1515,6.2943e-02,2.3892e-03,2.3903e-03
1516,6.2937e-02,2.3880e-03,2.3892e-03
1517,6.2931e-02,2.3869e-03,2.3880e-03
1518,6.2926e-02,2.3858e-03,2.3869e-03
1519,6.2920e-02,2.3847e-03,2.3858e-03
1520,6.2914e-02,2.3835e-03,2.3847e-03
1521,6.2909e-02,2.3824e-03,2.3835e-03
1522,6.2903e-02,2.3813e-03,2.3824e-03
1523,6.2897e-02,2.3802e-03,2.3813e-03
1524,6.2892e-02,2.3791e-03,2.3802e-03
1525,6.2886e-02,2.3780e-03,2.3791e-03
1526,6.2880e-02,2.3768e-03,2.3780e-03
1527,6.2875e-02,2.3757e-03,2.3768e-03
1528,6.2869e-02,2.3746e-03,2.3757e-03
1529,6.2863e-02,2.3735e-03,2.3746e-03
1530,6.2858e-02,2.3724e-03,2.3735e-03
1531,6.2852e-02,2.3713e-03,2.3724e-03
1532,6.2847e-02,2.3702e-03,2.3713e-03
1533,6.2841e-02,2.3691e-03,2.3702e-03
1534,6.2835e-02,2.3680e-03,2.3691e-03
1535,6.2830e-02,2.3669e-03,2.3680e-03
1536,6.2824e-02,2.3658e-03,2.3669e-03
1537,6.2819e-02,2.3647e-03,2.3658e-03
1538,6.2813e-02,2.3636e-03,2.3647e-03
1539,6.2807e-02,2.3625e-03,2.3636e-03
1540,6.2802e-02,2.3614e-03,2.3625e-03
1541,6.2796e-02,2.3603e-03,2.3614e-03
1542,6.2791e-02,2.3592e-03,2.3603e-03
1543,6.2785e-02,2.3581e-03,2.3592e-03
1544,6.2780e-02,2.3570e-03,2.3581e-03
1545,6.2774e-02,2.3559e-03,2.3570e-03
1546,6.2768e-02,2.3548e-03,2.3559e-03
1547,6.2763e-02,2.3537e-03,2.3548e-03
1548,6.2757e-02,2.3526e-03,2.3537e-03
1549,6.2752e-02,2.3515e-03,2.3526e-03
1550,6.2746e-02,2.3504e-03,2.3515e-03
1551,6.2741e-02,2.3494e-03,2.3504e-03
1552,6.2735e-02,2.3483e-03,2.3494e-03
1553,6.2730e-02,2.3472e-03,2.3483e-03
1554,6.2724e-02,2.3461e-03,2.3472e-03
1555,6.2719e-02,2.3450e-03,2.3461e-03
1556,6.2713e-02,2.3439e-03,2.3450e-03
1557,6.2708e-02,2.3429e-03,2.3439e-03
1558,6.2702e-02,2.3418e-03,2.3429e-03
1559,6.2697e-02,2.3407e-03,2.3418e-03
1560,6.2691e-02,2.3396e-03,2.3407e-03
1561,6.2686e-02,2.3386e-03,2.3396e-03
1562,6.2680e-02,2.3375e-03,2.3386e-03
1563,6.2675e-02,2.3364e-03,2.3375e-03
1564,6.2669e-02,2.3353e-03,2.3364e-03
1565,6.2664e-02,2.3343e-03,2.3353e-03
1566,6.2659e-02,2.3332e-03,2.3343e-03
1567,6.2653e-02,2.3321e-03,2.3332e-03
1568,6.2648e-02,2.3311e-03,2.3321e-03
1569,6.2642e-02,2.3300e-03,2.3311e-03
1570,6.2637e-02,2.3289e-03,2.3300e-03
1571,6.2631e-02,2.3279e-03,2.3289e-03
1572,6.2626e-02,2.3268e-03,2.3279e-03
1573,6.2621e-02,2.3257e-03,2.3268e-03
1574,6.2615e-02,2.3247e-03,2.3257e-03
1575,6.2610e-02,2.3236e-03,2.3247e-03
1576,6.2604e-02,2.3225e-03,2.3236e-03
1577,6.2599e-02,2.3215e-03,2.3225e-03
1578,6.2594e-02,2.3204e-03,2.3215e-03
1579,6.2588e-02,2.3194e-03,2.3204e-03
1580,6.2583e-02,2.3183e-03,2.3194e-03
1581,6.2577e-02,2.3173e-03,2.3183e-03
1582,6.2572e-02,2.3162e-03,2.3173e-03
1583,6.2567e-02,2.3152e-03,2.3162e-03
1584,6.2561e-02,2.3141e-03,2.3152e-03
1585,6.2556e-02,2.3131e-03,2.3141e-03
1586,6.2551e-02,2.3120e-03,2.3131e-03
1587,6.2545e-02,2.3110e-03,2.3120e-03
1588,6.2540e-02,2.3099e-03,2.3110e-03
1589,6.2535e-02,2.3089e-03,2.3099e-03
1590,6.2529e-02,2.3078e-03,2.3089e-03
1591,6.2524e-02,2.3068e-03,2.3078e-03
1592,6.2519e-02,2.3057e-03,2.3068e-03
1593,6.2513e-02,2.3047e-03,2.3057e-03
1594,6.2508e-02,2.3037e-03,2.3047e-03
1595,6.2503e-02,2.3026e-03,2.3037e-03
1596,6.2497e-02,2.3016e-03,2.3026e-03
1597,6.2492e-02,2.3005e-03,2.3016e-03
1598,6.2487e-02,2.2995e-03,2.3005e-03
1599,6.2482e-02,2.2985e-03,2.2995e-03
1600,6.2476e-02,2.2974e-03,2.2985e-03
1601,6.2471e-02,2.2964e-03,2.2974e-03
1602,6.2466e-02,2.2954e-03,2.2964e-03
1603,6.2460e-02,2.2943e-03,2.2954e-03
1604,6.2455e-02,2.2933e-03,2.2943e-03
1605,6.2450e-02,2.2923e-03,2.2933e-03
1606,6.2445e-02,2.2913e-03,2.2923e-03
1607,6.2439e-02,2.2902e-03,2.2913e-03
1608,6.2434e-02,2.2892e-03,2.2902e-03
1609,6.2429e-02,2.2882e-03,2.2892e-03
1610,6.2424e-02,2.2871e-03,2.2882e-03
1611,6.2418e-02,2.2861e-03,2.2871e-03
1612,6.2413e-02,2.2851e-03,2.2861e-03
1613,6.2408e-02,2.2841e-03,2.2851e-03
1614,6.2403e-02,2.2831e-03,2.2841e-03
1615,6.2398e-02,2.2820e-03,2.2831e-03
1616,6.2392e-02,2.2810e-03,2.2820e-03
1617,6.2387e-02,2.2800e-03,2.2810e-03
1618,6.2382e-02,2.2790e-03,2.2800e-03
1619,6.2377e-02,2.2780e-03,2.2790e-03
1620,6.2372e-02,2.2770e-03,2.2780e-03
1621,6.2366e-02,2.2759e-03,2.2770e-03
1622,6.2361e-02,2.2749e-03,2.2759e-03
1623,6.2356e-02,2.2739e-03,2.2749e-03
1624,6.2351e-02,2.2729e-03,2.2739e-03
1625,6.2346e-02,2.2719e-03,2.2729e-03
1626,6.2341e-02,2.2709e-03,2.2719e-03
1627,6.2335e-02,2.2699e-03,2.2709e-03
1628,6.2330e-02,2.2689e-03,2.2699e-03
1629,6.2325e-02,2.2679e-03,2.2689e-03
1630,6.2320e-02,2.2669e-03,2.2679e-03
1631,6.2315e-02,2.2659e-03,2.2669e-03
1632,6.2310e-02,2.2649e-03,2.2659e-03
1633,6.2305e-02,2.2639e-03,2.2649e-03
1634,6.2299e-02,2.2629e-03,2.2639e-03
1635,6.2294e-02,2.2619e-03,2.2629e-03
1636,6.2289e-02,2.2609e-03,2.2619e-03
1637,6.2284e-02,2.2599e-03,2.2609e-03
1638,6.2279e-02,2.2589e-03,2.2599e-03
1639,6.2274e-02,2.2579e-03,2.2589e-03
1640,6.2269e-02,2.2569e-03,2.2579e-03
1641,6.2264e-02,2.2559e-03,2.2569e-03
1642,6.2259e-02,2.2549e-03,2.2559e-03
1643,6.2254e-02,2.2539e-03,2.2549e-03
1644,6.2248e-02,2.2529e-03,2.2539e-03
1645,6.2243e-02,2.2519e-03,2.2529e-03
1646,6.2238e-02,2.2509e-03,2.2519e-03
1647,6.2233e-02,2.2499e-03,2.2509e-03
1648,6.2228e-02,2.2489e-03,2.2499e-03
1649,6.2223e-02,2.2480e-03,2.2489e-03
1650,6.2218e-02,2.2470e-03,2.2480e-03
1651,6.2213e-02,2.2460e-03,2.2470e-03
1652,6.2208e-02,2.2450e-03,2.2460e-03
1653,6.2203e-02,2.2440e-03,2.2450e-03
1654,6.2198e-02,2.2430e-03,2.2440e-03
1655,6.2193e-02,2.2421e-03,2.2430e-03
1656,6.2188e-02,2.2411e-03,2.2421e-03
1657,6.2183e-02,2.2401e-03,2.2411e-03
1658,6.2178e-02,2.2391e-03,2.2401e-03
1659,6.2173e-02,2.2381e-03,2.2391e-03
1660,6.2168e-02,2.2372e-03,2.2381e-03
1661,6.2163e-02,2.2362e-03,2.2372e-03
1662,6.2158e-02,2.2352e-03,2.2362e-03
1663,6.2153e-02,2.2342e-03,2.2352e-03
1664,6.2148e-02,2.2333e-03,2.2342e-03
1665,6.2143e-02,2.2323e-03,2.2333e-03
1666,6.2138e-02,2.2313e-03,2.2323e-03
1667,6.2133e-02,2.2304e-03,2.2313e-03
1668,6.2128e-02,2.2294e-03,2.2304e-03
1669,6.2123e-02,2.2284e-03,2.2294e-03
1670,6.2118e-02,2.2274e-03,2.2284e-03
1671,6.2113e-02,2.2265e-03,2.2274e-03
1672,6.2108e-02,2.2255e-03,2.2265e-03
1673,6.2103e-02,2.2246e-03,2.2255e-03
1674,6.2098e-02,2.2236e-03,2.2246e-03
1675,6.2093e-02,2.2226e-03,2.2236e-03
1676,6.2088e-02,2.2217e-03,2.2226e-03
1677,6.2083e-02,2.2207e-03,2.2217e-03
1678,6.2078e-02,2.2197e-03,2.2207e-03
1679,6.2073e-02,2.2188e-03,2.2197e-03
1680,6.2069e-02,2.2178e-03,2.2188e-03
1681,6.2064e-02,2.2169e-03,2.2178e-03
1682,6.2059e-02,2.2159e-03,2.2169e-03
1683,6.2054e-02,2.2150e-03,2.2159e-03
1684,6.2049e-02,2.2140e-03,2.2150e-03
1685,6.2044e-02,2.2130e-03,2.2140e-03
1686,6.2039e-02,2.2121e-03,2.2130e-03
1687,6.2034e-02,2.2111e-03,2.2121e-03
1688,6.2029e-02,2.2102e-03,2.2111e-03
1689,6.2024e-02,2.2092e-03,2.2102e-03
1690,6.2020e-02,2.2083e-03,2.2092e-03
1691,6.2015e-02,2.2073e-03,2.2083e-03
1692,6.2010e-02,2.2064e-03,2.2073e-03
1693,6.2005e-02,2.2054e-03,2.2064e-03
1694,6.2000e-02,2.2045e-03,2.2054e-03
1695,6.1995e-02,2.2036e-03,2.2045e-03
1696,6.1990e-02,2.2026e-03,2.2036e-03
1697,6.1986e-02,2.2017e-03,2.2026e-03
1698,6.1981e-02,2.2007e-03,2.2017e-03
1699,6.1976e-02,2.1998e-03,2.2007e-03
1700,6.1971e-02,2.1988e-03,2.1998e-03
1701,6.1966e-02,2.1979e-03,2.1988e-03
1702,6.1961e-02,2.1970e-03,2.1979e-03
1703,6.1956e-02,2.1960e-03,2.1970e-03
1704,6.1952e-02,2.1951e-03,2.1960e-03
1705,6.1947e-02,2.1942e-03,2.1951e-03
1706,6.1942e-02,2.1932e-03,2.1942e-03
1707,6.1937e-02,2.1923e-03,2.1932e-03
1708,6.1932e-02,2.1914e-03,2.1923e-03
1709,6.1928e-02,2.1904e-03,2.1914e-03
1710,6.1923e-02,2.1895e-03,2.1904e-03
1711,6.1918e-02,2.1886e-03,2.1895e-03
1712,6.1913e-02,2.1876e-03,2.1886e-03
1713,6.1908e-02,2.1867e-03,2.1876e-03
1714,6.1904e-02,2.1858e-03,2.1867e-03
1715,6.1899e-02,2.1848e-03,2.1858e-03
1716,6.1894e-02,2.1839e-03,2.1848e-03
1717,6.1889e-02,2.1830e-03,2.1839e-03
1718,6.1885e-02,2.1821e-03,2.1830e-03
1719,6.1880e-02,2.1811e-03,2.1821e-03
1720,6.1875e-02,2.1802e-03,2.1811e-03
1721,6.1870e-02,2.1793e-03,2.1802e-03
1722,6.1866e-02,2.1784e-03,2.1793e-03
1723,6.1861e-02,2.1774e-03,2.1784e-03
1724,6.1856e-02,2.1765e-03,2.1774e-03
1725,6.1851e-02,2.1756e-03,2.1765e-03
1726,6.1847e-02,2.1747e-03,2.1756e-03
1727,6.1842e-02,2.1738e-03,2.1747e-03
1728,6.1837e-02,2.1729e-03,2.1738e-03
1729,6.1832e-02,2.1719e-03,2.1729e-03
1730,6.1828e-02,2.1710e-03,2.1719e-03
1731,6.1823e-02,2.1701e-03,2.1710e-03
1732,6.1818e-02,2.1692e-03,2.1701e-03
1733,6.1814e-02,2.1683e-03,2.1692e-03
1734,6.1809e-02,2.1674e-03,2.1683e-03
1735,6.1804e-02,2.1665e-03,2.1674e-03
1736,6.1800e-02,2.1656e-03,2.1665e-03
1737,6.1795e-02,2.1646e-03,2.1656e-03
1738,6.1790e-02,2.1637e-03,2.1646e-03
1739,6.1785e-02,2.1628e-03,2.1637e-03
1740,6.1781e-02,2.1619e-03,2.1628e-03
1741,6.1776e-02,2.1610e-03,2.1619e-03
1742,6.1771e-02,2.1601e-03,2.1610e-03
1743,6.1767e-02,2.1592e-03,2.1601e-03
1744,6.1762e-02,2.1583e-03,2.1592e-03
1745,6.1757e-02,2.1574e-03,2.1583e-03
1746,6.1753e-02,2.1565e-03,2.1574e-03
1747,6.1748e-02,2.1556e-03,2.1565e-03
1748,6.1744e-02,2.1547e-03,2.1556e-03
1749,6.1739e-02,2.1538e-03,2.1547e-03
1750,6.1734e-02,2.1529e-03,2.1538e-03
1751,6.1730e-02,2.1520e-03,2.1529e-03
1752,6.1725e-02,2.1511e-03,2.1520e-03
1753,6.1720e-02,2.1502e-03,2.1511e-03
1754,6.1716e-02,2.1493e-03,2.1502e-03
1755,6.1711e-02,2.1484e-03,2.1493e-03
1756,6.1706e-02,2.1475e-03,2.1484e-03
1757,6.1702e-02,2.1466e-03,2.1475e-03
1758,6.1697e-02,2.1457e-03,2.1466e-03
1759,6.1693e-02,2.1448e-03,2.1457e-03
1760,6.1688e-02,2.1440e-03,2.1448e-03
1761,6.1683e-02,2.1431e-03,2.1440e-03
1762,6.1679e-02,2.1422e-03,2.1431e-03
1763,6.1674e-02,2.1413e-03,2.1422e-03
1764,6.1670e-02,2.1404e-03,2.1413e-03
1765,6.1665e-02,2.1395e-03,2.1404e-03
1766,6.1661e-02,2.1386e-03,2.1395e-03
1767,6.1656e-02,2.1377e-03,2.1386e-03
1768,6.1651e-02,2.1369e-03,2.1377e-03
1769,6.1647e-02,2.1360e-03,2.1369e-03
1770,6.1642e-02,2.1351e-03,2.1360e-03
1771,6.1638e-02,2.1342e-03,2.1351e-03
1772,6.1633e-02,2.1333e-03,2.1342e-03
1773,6.1629e-02,2.1324e-03,2.1333e-03
1774,6.1624e-02,2.1316e-03,2.1324e-03
