Iteración,Valor función,Norma gradiente,Δx
7735,7.2900e-02,4.3607e-04,4.3619e-04
7736,7.2900e-02,4.3596e-04,4.3607e-04
7737,7.2900e-02,4.3584e-04,4.3596e-04
7738,7.2900e-02,4.3572e-04,4.3584e-04
7739,7.2899e-02,4.3560e-04,4.3572e-04
7740,7.2899e-02,4.3548e-04,4.3560e-04
7741,7.2899e-02,4.3537e-04,4.3548e-04
7742,7.2899e-02,4.3525e-04,4.3537e-04
7743,7.2899e-02,4.3513e-04,4.3525e-04
7744,7.2898e-02,4.3501e-04,4.3513e-04
7745,7.2898e-02,4.3490e-04,4.3501e-04
7746,7.2898e-02,4.3478e-04,4.3490e-04
7747,7.2898e-02,4.3466e-04,4.3478e-04
7748,7.2898e-02,4.3454e-04,4.3466e-04
7749,7.2898e-02,4.3443e-04,4.3454e-04
7750,7.2897e-02,4.3431e-04,4.3443e-04
7751,7.2897e-02,4.3419e-04,4.3431e-04
7752,7.2897e-02,4.3407e-04,4.3419e-04
7753,7.2897e-02,4.3396e-04,4.3407e-04
7754,7.2897e-02,4.3384e-04,4.3396e-04
7755,7.2896e-02,4.3372e-04,4.3384e-04
7756,7.2896e-02,4.3361e-04,4.3372e-04
7757,7.2896e-02,4.3349e-04,4.3361e-04
7758,7.2896e-02,4.3337e-04,4.3349e-04
7759,7.2896e-02,4.3326e-04,4.3337e-04
7760,7.2895e-02,4.3314e-04,4.3326e-04
7761,7.2895e-02,4.3302e-04,4.3314e-04
7762,7.2895e-02,4.3290e-04,4.3302e-04
7763,7.2895e-02,4.3279e-04,4.3290e-04
7764,7.2895e-02,4.3267e-04,4.3279e-04
7765,7.2895e-02,4.3255e-04,4.3267e-04
7766,7.2894e-02,4.3244e-04,4.3255e-04
7767,7.2894e-02,4.3232e-04,4.3244e-04
7768,7.2894e-02,4.3220e-04,4.3232e-04
7769,7.2894e-02,4.3209e-04,4.3220e-04
7770,7.2894e-02,4.3197e-04,4.3209e-04
7771,7.2893e-02,4.3185e-04,4.3197e-04
7772,7.2893e-02,4.3174e-04,4.3185e-04
7773,7.2893e-02,4.3162e-04,4.3174e-04
7774,7.2893e-02,4.3151e-04,4.3162e-04
7775,7.2893e-02,4.3139e-04,4.3151e-04
7776,7.2892e-02,4.3127e-04,4.3139e-04
7777,7.2892e-02,4.3116e-04,4.3127e-04
7778,7.2892e-02,4.3104e-04,4.3116e-04
7779,7.2892e-02,4.3092e-04,4.3104e-04
7780,7.2892e-02,4.3081e-04,4.3092e-04
7781,7.2892e-02,4.3069e-04,4.3081e-04
7782,7.2891e-02,4.3058e-04,4.3069e-04
7783,7.2891e-02,4.3046e-04,4.3058e-04
7784,7.2891e-02,4.3034e-04,4.3046e-04
7785,7.2891e-02,4.3023e-04,4.3034e-04
7786,7.2891e-02,4.3011e-04,4.3023e-04
7787,7.2890e-02,4.2999e-04,4.3011e-04
7788,7.2890e-02,4.2988e-04,4.2999e-04
7789,7.2890e-02,4.2976e-04,4.2988e-04
7790,7.2890e-02,4.2965e-04,4.2976e-04
7791,7.2890e-02,4.2953e-04,4.2965e-04
7792,7.2889e-02,4.2942e-04,4.2953e-04
7793,7.2889e-02,4.2930e-04,4.2942e-04
7794,7.2889e-02,4.2918e-04,4.2930e-04
7795,7.2889e-02,4.2907e-04,4.2918e-04
7796,7.2889e-02,4.2895e-04,4.2907e-04
7797,7.2889e-02,4.2884e-04,4.2895e-04
7798,7.2888e-02,4.2872e-04,4.2884e-04
7799,7.2888e-02,4.2861e-04,4.2872e-04
7800,7.2888e-02,4.2849e-04,4.2861e-04
7801,7.2888e-02,4.2838e-04,4.2849e-04
7802,7.2888e-02,4.2826e-04,4.2838e-04
7803,7.2887e-02,4.2814e-04,4.2826e-04
7804,7.2887e-02,4.2803e-04,4.2814e-04
7805,7.2887e-02,4.2791e-04,4.2803e-04
7806,7.2887e-02,4.2780e-04,4.2791e-04
7807,7.2887e-02,4.2768e-04,4.2780e-04
7808,7.2887e-02,4.2757e-04,4.2768e-04
7809,7.2886e-02,4.2745e-04,4.2757e-04
7810,7.2886e-02,4.2734e-04,4.2745e-04
7811,7.2886e-02,4.2722e-04,4.2734e-04
7812,7.2886e-02,4.2711e-04,4.2722e-04
7813,7.2886e-02,4.2699e-04,4.2711e-04
7814,7.2885e-02,4.2688e-04,4.2699e-04
7815,7.2885e-02,4.2676e-04,4.2688e-04
7816,7.2885e-02,4.2665e-04,4.2676e-04
7817,7.2885e-02,4.2653e-04,4.2665e-04
7818,7.2885e-02,4.2642e-04,4.2653e-04
7819,7.2885e-02,4.2630e-04,4.2642e-04
7820,7.2884e-02,4.2619e-04,4.2630e-04
7821,7.2884e-02,4.2607e-04,4.2619e-04
7822,7.2884e-02,4.2596e-04,4.2607e-04
7823,7.2884e-02,4.2585e-04,4.2596e-04
7824,7.2884e-02,4.2573e-04,4.2585e-04
7825,7.2883e-02,4.2562e-04,4.2573e-04
7826,7.2883e-02,4.2550e-04,4.2562e-04
7827,7.2883e-02,4.2539e-04,4.2550e-04
7828,7.2883e-02,4.2527e-04,4.2539e-04
7829,7.2883e-02,4.2516e-04,4.2527e-04
7830,7.2883e-02,4.2504e-04,4.2516e-04
7831,7.2882e-02,4.2493e-04,4.2504e-04
7832,7.2882e-02,4.2482e-04,4.2493e-04
7833,7.2882e-02,4.2470e-04,4.2482e-04
7834,7.2882e-02,4.2459e-04,4.2470e-04
7835,7.2882e-02,4.2447e-04,4.2459e-04
7836,7.2881e-02,4.2436e-04,4.2447e-04
7837,7.2881e-02,4.2424e-04,4.2436e-04
7838,7.2881e-02,4.2413e-04,4.2424e-04
7839,7.2881e-02,4.2402e-04,4.2413e-04
7840,7.2881e-02,4.2390e-04,4.2402e-04
7841,7.2881e-02,4.2379e-04,4.2390e-04
7842,7.2880e-02,4.2367e-04,4.2379e-04
7843,7.2880e-02,4.2356e-04,4.2367e-04
7844,7.2880e-02,4.2345e-04,4.2356e-04
7845,7.2880e-02,4.2333e-04,4.2345e-04
7846,7.2880e-02,4.2322e-04,4.2333e-04
7847,7.2879e-02,4.2310e-04,4.2322e-04
7848,7.2879e-02,4.2299e-04,4.2310e-04
7849,7.2879e-02,4.2288e-04,4.2299e-04
7850,7.2879e-02,4.2276e-04,4.2288e-04
7851,7.2879e-02,4.2265e-04,4.2276e-04
7852,7.2879e-02,4.2254e-04,4.2265e-04
7853,7.2878e-02,4.2242e-04,4.2254e-04
7854,7.2878e-02,4.2231e-04,4.2242e-04
7855,7.2878e-02,4.2220e-04,4.2231e-04
7856,7.2878e-02,4.2208e-04,4.2220e-04
7857,7.2878e-02,4.2197e-04,4.2208e-04
7858,7.2878e-02,4.2186e-04,4.2197e-04
7859,7.2877e-02,4.2174e-04,4.2186e-04
7860,7.2877e-02,4.2163e-04,4.2174e-04
7861,7.2877e-02,4.2152e-04,4.2163e-04
7862,7.2877e-02,4.2140e-04,4.2152e-04
7863,7.2877e-02,4.2129e-04,4.2140e-04
7864,7.2876e-02,4.2118e-04,4.2129e-04
7865,7.2876e-02,4.2106e-04,4.2118e-04
7866,7.2876e-02,4.2095e-04,4.2106e-04
7867,7.2876e-02,4.2084e-04,4.2095e-04
7868,7.2876e-02,4.2072e-04,4.2084e-04
7869,7.2876e-02,4.2061e-04,4.2072e-04
7870,7.2875e-02,4.2050e-04,4.2061e-04
7871,7.2875e-02,4.2039e-04,4.2050e-04
7872,7.2875e-02,4.2027e-04,4.2039e-04
7873,7.2875e-02,4.2016e-04,4.2027e-04
7874,7.2875e-02,4.2005e-04,4.2016e-04
7875,7.2875e-02,4.1993e-04,4.2005e-04
7876,7.2874e-02,4.1982e-04,4.1993e-04
7877,7.2874e-02,4.1971e-04,4.1982e-04
7878,7.2874e-02,4.1960e-04,4.1971e-04
7879,7.2874e-02,4.1948e-04,4.1960e-04
7880,7.2874e-02,4.1937e-04,4.1948e-04
7881,7.2873e-02,4.1926e-04,4.1937e-04
7882,7.2873e-02,4.1915e-04,4.1926e-04
7883,7.2873e-02,4.1903e-04,4.1915e-04
7884,7.2873e-02,4.1892e-04,4.1903e-04
7885,7.2873e-02,4.1881e-04,4.1892e-04
7886,7.2873e-02,4.1870e-04,4.1881e-04
7887,7.2872e-02,4.1858e-04,4.1870e-04
7888,7.2872e-02,4.1847e-04,4.1858e-04
7889,7.2872e-02,4.1836e-04,4.1847e-04
7890,7.2872e-02,4.1825e-04,4.1836e-04
7891,7.2872e-02,4.1813e-04,4.1825e-04
7892,7.2872e-02,4.1802e-04,4.1813e-04
7893,7.2871e-02,4.1791e-04,4.1802e-04
7894,7.2871e-02,4.1780e-04,4.1791e-04
7895,7.2871e-02,4.1769e-04,4.1780e-04
7896,7.2871e-02,4.1757e-04,4.1769e-04
7897,7.2871e-02,4.1746e-04,4.1757e-04
7898,7.2870e-02,4.1735e-04,4.1746e-04
7899,7.2870e-02,4.1724e-04,4.1735e-04
7900,7.2870e-02,4.1713e-04,4.1724e-04
7901,7.2870e-02,4.1701e-04,4.1713e-04
7902,7.2870e-02,4.1690e-04,4.1701e-04
7903,7.2870e-02,4.1679e-04,4.1690e-04
7904,7.2869e-02,4.1668e-04,4.1679e-04
7905,7.2869e-02,4.1657e-04,4.1668e-04
7906,7.2869e-02,4.1646e-04,4.1657e-04
7907,7.2869e-02,4.1634e-04,4.1646e-04
7908,7.2869e-02,4.1623e-04,4.1634e-04
7909,7.2869e-02,4.1612e-04,4.1623e-04
7910,7.2868e-02,4.1601e-04,4.1612e-04
7911,7.2868e-02,4.1590e-04,4.1601e-04
7912,7.2868e-02,4.1579e-04,4.1590e-04
7913,7.2868e-02,4.1568e-04,4.1579e-04
7914,7.2868e-02,4.1556e-04,4.1568e-04
7915,7.2868e-02,4.1545e-04,4.1556e-04
7916,7.2867e-02,4.1534e-04,4.1545e-04
7917,7.2867e-02,4.1523e-04,4.1534e-04
7918,7.2867e-02,4.1512e-04,4.1523e-04
7919,7.2867e-02,4.1501e-04,4.1512e-04
7920,7.2867e-02,4.1490e-04,4.1501e-04
7921,7.2867e-02,4.1479e-04,4.1490e-04
7922,7.2866e-02,4.1467e-04,4.1479e-04
7923,7.2866e-02,4.1456e-04,4.1467e-04
7924,7.2866e-02,4.1445e-04,4.1456e-04
7925,7.2866e-02,4.1434e-04,4.1445e-04
7926,7.2866e-02,4.1423e-04,4.1434e-04
7927,7.2865e-02,4.1412e-04,4.1423e-04
7928,7.2865e-02,4.1401e-04,4.1412e-04
7929,7.2865e-02,4.1390e-04,4.1401e-04
7930,7.2865e-02,4.1379e-04,4.1390e-04
7931,7.2865e-02,4.1368e-04,4.1379e-04
7932,7.2865e-02,4.1356e-04,4.1368e-04
7933,7.2864e-02,4.1345e-04,4.1356e-04
7934,7.2864e-02,4.1334e-04,4.1345e-04
7935,7.2864e-02,4.1323e-04,4.1334e-04
7936,7.2864e-02,4.1312e-04,4.1323e-04
7937,7.2864e-02,4.1301e-04,4.1312e-04
7938,7.2864e-02,4.1290e-04,4.1301e-04
7939,7.2863e-02,4.1279e-04,4.1290e-04
7940,7.2863e-02,4.1268e-04,4.1279e-04
7941,7.2863e-02,4.1257e-04,4.1268e-04
7942,7.2863e-02,4.1246e-04,4.1257e-04
7943,7.2863e-02,4.1235e-04,4.1246e-04
7944,7.2863e-02,4.1224e-04,4.1235e-04
7945,7.2862e-02,4.1213e-04,4.1224e-04
7946,7.2862e-02,4.1202e-04,4.1213e-04
7947,7.2862e-02,4.1191e-04,4.1202e-04
7948,7.2862e-02,4.1180e-04,4.1191e-04
7949,7.2862e-02,4.1169e-04,4.1180e-04
7950,7.2862e-02,4.1158e-04,4.1169e-04
7951,7.2861e-02,4.1147e-04,4.1158e-04
7952,7.2861e-02,4.1136e-04,4.1147e-04
7953,7.2861e-02,4.1125e-04,4.1136e-04
7954,7.2861e-02,4.1114e-04,4.1125e-04
7955,7.2861e-02,4.1103e-04,4.1114e-04
7956,7.2861e-02,4.1092e-04,4.1103e-04
7957,7.2860e-02,4.1081e-04,4.1092e-04
7958,7.2860e-02,4.1070e-04,4.1081e-04
7959,7.2860e-02,4.1059e-04,4.1070e-04
7960,7.2860e-02,4.1048e-04,4.1059e-04
7961,7.2860e-02,4.1037e-04,4.1048e-04
7962,7.2860e-02,4.1026e-04,4.1037e-04
7963,7.2859e-02,4.1015e-04,4.1026e-04
7964,7.2859e-02,4.1004e-04,4.1015e-04
7965,7.2859e-02,4.0993e-04,4.1004e-04
7966,7.2859e-02,4.0982e-04,4.0993e-04
7967,7.2859e-02,4.0971e-04,4.0982e-04
7968,7.2859e-02,4.0960e-04,4.0971e-04
7969,7.2858e-02,4.0949e-04,4.0960e-04
7970,7.2858e-02,4.0938e-04,4.0949e-04
7971,7.2858e-02,4.0927e-04,4.0938e-04
7972,7.2858e-02,4.0916e-04,4.0927e-04
7973,7.2858e-02,4.0905e-04,4.0916e-04
7974,7.2858e-02,4.0895e-04,4.0905e-04
7975,7.2857e-02,4.0884e-04,4.0895e-04
7976,7.2857e-02,4.0873e-04,4.0884e-04
7977,7.2857e-02,4.0862e-04,4.0873e-04
7978,7.2857e-02,4.0851e-04,4.0862e-04
7979,7.2857e-02,4.0840e-04,4.0851e-04
7980,7.2857e-02,4.0829e-04,4.0840e-04
7981,7.2856e-02,4.0818e-04,4.0829e-04
7982,7.2856e-02,4.0807e-04,4.0818e-04
7983,7.2856e-02,4.0796e-04,4.0807e-04
7984,7.2856e-02,4.0785e-04,4.0796e-04
7985,7.2856e-02,4.0775e-04,4.0785e-04
7986,7.2856e-02,4.0764e-04,4.0775e-04
7987,7.2855e-02,4.0753e-04,4.0764e-04
7988,7.2855e-02,4.0742e-04,4.0753e-04
7989,7.2855e-02,4.0731e-04,4.0742e-04
7990,7.2855e-02,4.0720e-04,4.0731e-04
7991,7.2855e-02,4.0709e-04,4.0720e-04
7992,7.2855e-02,4.0698e-04,4.0709e-04
7993,7.2854e-02,4.0688e-04,4.0698e-04
7994,7.2854e-02,4.0677e-04,4.0688e-04
7995,7.2854e-02,4.0666e-04,4.0677e-04
7996,7.2854e-02,4.0655e-04,4.0666e-04
7997,7.2854e-02,4.0644e-04,4.0655e-04
7998,7.2854e-02,4.0633e-04,4.0644e-04
7999,7.2853e-02,4.0622e-04,4.0633e-04
8000,7.2853e-02,4.0612e-04,4.0622e-04
8001,7.2853e-02,4.0601e-04,4.0612e-04
8002,7.2853e-02,4.0590e-04,4.0601e-04
8003,7.2853e-02,4.0579e-04,4.0590e-04
8004,7.2853e-02,4.0568e-04,4.0579e-04
8005,7.2852e-02,4.0557e-04,4.0568e-04
8006,7.2852e-02,4.0547e-04,4.0557e-04
8007,7.2852e-02,4.0536e-04,4.0547e-04
8008,7.2852e-02,4.0525e-04,4.0536e-04
8009,7.2852e-02,4.0514e-04,4.0525e-04
8010,7.2852e-02,4.0503e-04,4.0514e-04
8011,7.2851e-02,4.0493e-04,4.0503e-04
8012,7.2851e-02,4.0482e-04,4.0493e-04
8013,7.2851e-02,4.0471e-04,4.0482e-04
8014,7.2851e-02,4.0460e-04,4.0471e-04
8015,7.2851e-02,4.0449e-04,4.0460e-04
8016,7.2851e-02,4.0439e-04,4.0449e-04
8017,7.2850e-02,4.0428e-04,4.0439e-04
8018,7.2850e-02,4.0417e-04,4.0428e-04
8019,7.2850e-02,4.0406e-04,4.0417e-04
8020,7.2850e-02,4.0396e-04,4.0406e-04
8021,7.2850e-02,4.0385e-04,4.0396e-04
8022,7.2850e-02,4.0374e-04,4.0385e-04
8023,7.2849e-02,4.0363e-04,4.0374e-04
8024,7.2849e-02,4.0352e-04,4.0363e-04
8025,7.2849e-02,4.0342e-04,4.0352e-04
8026,7.2849e-02,4.0331e-04,4.0342e-04
8027,7.2849e-02,4.0320e-04,4.0331e-04
8028,7.2849e-02,4.0310e-04,4.0320e-04
8029,7.2848e-02,4.0299e-04,4.0310e-04
8030,7.2848e-02,4.0288e-04,4.0299e-04
8031,7.2848e-02,4.0277e-04,4.0288e-04
8032,7.2848e-02,4.0267e-04,4.0277e-04
8033,7.2848e-02,4.0256e-04,4.0267e-04
8034,7.2848e-02,4.0245e-04,4.0256e-04
8035,7.2847e-02,4.0234e-04,4.0245e-04
8036,7.2847e-02,4.0224e-04,4.0234e-04
8037,7.2847e-02,4.0213e-04,4.0224e-04
8038,7.2847e-02,4.0202e-04,4.0213e-04
8039,7.2847e-02,4.0192e-04,4.0202e-04
8040,7.2847e-02,4.0181e-04,4.0192e-04
8041,7.2847e-02,4.0170e-04,4.0181e-04
8042,7.2846e-02,4.0159e-04,4.0170e-04
8043,7.2846e-02,4.0149e-04,4.0159e-04
8044,7.2846e-02,4.0138e-04,4.0149e-04
8045,7.2846e-02,4.0127e-04,4.0138e-04
8046,7.2846e-02,4.0117e-04,4.0127e-04
8047,7.2846e-02,4.0106e-04,4.0117e-04
8048,7.2845e-02,4.0095e-04,4.0106e-04
8049,7.2845e-02,4.0085e-04,4.0095e-04
8050,7.2845e-02,4.0074e-04,4.0085e-04
8051,7.2845e-02,4.0063e-04,4.0074e-04
8052,7.2845e-02,4.0053e-04,4.0063e-04
8053,7.2845e-02,4.0042e-04,4.0053e-04
8054,7.2844e-02,4.0031e-04,4.0042e-04
8055,7.2844e-02,4.0021e-04,4.0031e-04
8056,7.2844e-02,4.0010e-04,4.0021e-04
8057,7.2844e-02,3.9999e-04,4.0010e-04
8058,7.2844e-02,3.9989e-04,3.9999e-04
8059,7.2844e-02,3.9978e-04,3.9989e-04
8060,7.2843e-02,3.9968e-04,3.9978e-04
8061,7.2843e-02,3.9957e-04,3.9968e-04
8062,7.2843e-02,3.9946e-04,3.9957e-04
8063,7.2843e-02,3.9936e-04,3.9946e-04
8064,7.2843e-02,3.9925e-04,3.9936e-04
8065,7.2843e-02,3.9914e-04,3.9925e-04
8066,7.2842e-02,3.9904e-04,3.9914e-04
8067,7.2842e-02,3.9893e-04,3.9904e-04
8068,7.2842e-02,3.9883e-04,3.9893e-04
8069,7.2842e-02,3.9872e-04,3.9883e-04
8070,7.2842e-02,3.9861e-04,3.9872e-04
8071,7.2842e-02,3.9851e-04,3.9861e-04
8072,7.2842e-02,3.9840e-04,3.9851e-04
8073,7.2841e-02,3.9830e-04,3.9840e-04
8074,7.2841e-02,3.9819e-04,3.9830e-04
8075,7.2841e-02,3.9808e-04,3.9819e-04
8076,7.2841e-02,3.9798e-04,3.9808e-04
8077,7.2841e-02,3.9787e-04,3.9798e-04
8078,7.2841e-02,3.9777e-04,3.9787e-04
8079,7.2840e-02,3.9766e-04,3.9777e-04
8080,7.2840e-02,3.9756e-04,3.9766e-04
8081,7.2840e-02,3.9745e-04,3.9756e-04
8082,7.2840e-02,3.9734e-04,3.9745e-04
8083,7.2840e-02,3.9724e-04,3.9734e-04
8084,7.2840e-02,3.9713e-04,3.9724e-04
8085,7.2839e-02,3.9703e-04,3.9713e-04
8086,7.2839e-02,3.9692e-04,3.9703e-04
8087,7.2839e-02,3.9682e-04,3.9692e-04
8088,7.2839e-02,3.9671e-04,3.9682e-04
8089,7.2839e-02,3.9661e-04,3.9671e-04
8090,7.2839e-02,3.9650e-04,3.9661e-04
8091,7.2839e-02,3.9640e-04,3.9650e-04
8092,7.2838e-02,3.9629e-04,3.9640e-04
8093,7.2838e-02,3.9618e-04,3.9629e-04
8094,7.2838e-02,3.9608e-04,3.9618e-04
8095,7.2838e-02,3.9597e-04,3.9608e-04
8096,7.2838e-02,3.9587e-04,3.9597e-04
8097,7.2838e-02,3.9576e-04,3.9587e-04
8098,7.2837e-02,3.9566e-04,3.9576e-04
8099,7.2837e-02,3.9555e-04,3.9566e-04
8100,7.2837e-02,3.9545e-04,3.9555e-04
8101,7.2837e-02,3.9534e-04,3.9545e-04
8102,7.2837e-02,3.9524e-04,3.9534e-04
8103,7.2837e-02,3.9513e-04,3.9524e-04
8104,7.2837e-02,3.9503e-04,3.9513e-04
8105,7.2836e-02,3.9492e-04,3.9503e-04
8106,7.2836e-02,3.9482e-04,3.9492e-04
8107,7.2836e-02,3.9472e-04,3.9482e-04
8108,7.2836e-02,3.9461e-04,3.9472e-04
8109,7.2836e-02,3.9451e-04,3.9461e-04
8110,7.2836e-02,3.9440e-04,3.9451e-04
8111,7.2835e-02,3.9430e-04,3.9440e-04
8112,7.2835e-02,3.9419e-04,3.9430e-04
8113,7.2835e-02,3.9409e-04,3.9419e-04
8114,7.2835e-02,3.9398e-04,3.9409e-04
8115,7.2835e-02,3.9388e-04,3.9398e-04
8116,7.2835e-02,3.9377e-04,3.9388e-04
8117,7.2834e-02,3.9367e-04,3.9377e-04
8118,7.2834e-02,3.9356e-04,3.9367e-04
8119,7.2834e-02,3.9346e-04,3.9356e-04
8120,7.2834e-02,3.9336e-04,3.9346e-04
8121,7.2834e-02,3.9325e-04,3.9336e-04
8122,7.2834e-02,3.9315e-04,3.9325e-04
8123,7.2834e-02,3.9304e-04,3.9315e-04
8124,7.2833e-02,3.9294e-04,3.9304e-04
8125,7.2833e-02,3.9284e-04,3.9294e-04
8126,7.2833e-02,3.9273e-04,3.9284e-04
8127,7.2833e-02,3.9263e-04,3.9273e-04
8128,7.2833e-02,3.9252e-04,3.9263e-04
8129,7.2833e-02,3.9242e-04,3.9252e-04
8130,7.2832e-02,3.9231e-04,3.9242e-04
8131,7.2832e-02,3.9221e-04,3.9231e-04
8132,7.2832e-02,3.9211e-04,3.9221e-04
8133,7.2832e-02,3.9200e-04,3.9211e-04
8134,7.2832e-02,3.9190e-04,3.9200e-04
8135,7.2832e-02,3.9180e-04,3.9190e-04
8136,7.2832e-02,3.9169e-04,3.9180e-04
8137,7.2831e-02,3.9159e-04,3.9169e-04
8138,7.2831e-02,3.9148e-04,3.9159e-04
8139,7.2831e-02,3.9138e-04,3.9148e-04
8140,7.2831e-02,3.9128e-04,3.9138e-04
8141,7.2831e-02,3.9117e-04,3.9128e-04
8142,7.2831e-02,3.9107e-04,3.9117e-04
8143,7.2830e-02,3.9097e-04,3.9107e-04
8144,7.2830e-02,3.9086e-04,3.9097e-04
8145,7.2830e-02,3.9076e-04,3.9086e-04
8146,7.2830e-02,3.9066e-04,3.9076e-04
8147,7.2830e-02,3.9055e-04,3.9066e-04
8148,7.2830e-02,3.9045e-04,3.9055e-04
8149,7.2830e-02,3.9034e-04,3.9045e-04
8150,7.2829e-02,3.9024e-04,3.9034e-04
8151,7.2829e-02,3.9014e-04,3.9024e-04
8152,7.2829e-02,3.9003e-04,3.9014e-04
8153,7.2829e-02,3.8993e-04,3.9003e-04
8154,7.2829e-02,3.8983e-04,3.8993e-04
8155,7.2829e-02,3.8973e-04,3.8983e-04
8156,7.2828e-02,3.8962e-04,3.8973e-04
8157,7.2828e-02,3.8952e-04,3.8962e-04
8158,7.2828e-02,3.8942e-04,3.8952e-04
8159,7.2828e-02,3.8931e-04,3.8942e-04
8160,7.2828e-02,3.8921e-04,3.8931e-04
8161,7.2828e-02,3.8911e-04,3.8921e-04
8162,7.2828e-02,3.8900e-04,3.8911e-04
8163,7.2827e-02,3.8890e-04,3.8900e-04
8164,7.2827e-02,3.8880e-04,3.8890e-04
8165,7.2827e-02,3.8870e-04,3.8880e-04
8166,7.2827e-02,3.8859e-04,3.8870e-04
8167,7.2827e-02,3.8849e-04,3.8859e-04
8168,7.2827e-02,3.8839e-04,3.8849e-04
8169,7.2827e-02,3.8828e-04,3.8839e-04
8170,7.2826e-02,3.8818e-04,3.8828e-04
8171,7.2826e-02,3.8808e-04,3.8818e-04
8172,7.2826e-02,3.8798e-04,3.8808e-04
8173,7.2826e-02,3.8787e-04,3.8798e-04
8174,7.2826e-02,3.8777e-04,3.8787e-04
8175,7.2826e-02,3.8767e-04,3.8777e-04
8176,7.2825e-02,3.8757e-04,3.8767e-04
8177,7.2825e-02,3.8746e-04,3.8757e-04
8178,7.2825e-02,3.8736e-04,3.8746e-04
8179,7.2825e-02,3.8726e-04,3.8736e-04
8180,7.2825e-02,3.8716e-04,3.8726e-04
8181,7.2825e-02,3.8705e-04,3.8716e-04
8182,7.2825e-02,3.8695e-04,3.8705e-04
8183,7.2824e-02,3.8685e-04,3.8695e-04
8184,7.2824e-02,3.8675e-04,3.8685e-04
8185,7.2824e-02,3.8665e-04,3.8675e-04
8186,7.2824e-02,3.8654e-04,3.8665e-04
8187,7.2824e-02,3.8644e-04,3.8654e-04
8188,7.2824e-02,3.8634e-04,3.8644e-04
8189,7.2824e-02,3.8624e-04,3.8634e-04
8190,7.2823e-02,3.8613e-04,3.8624e-04
8191,7.2823e-02,3.8603e-04,3.8613e-04
8192,7.2823e-02,3.8593e-04,3.8603e-04
8193,7.2823e-02,3.8583e-04,3.8593e-04
8194,7.2823e-02,3.8573e-04,3.8583e-04
8195,7.2823e-02,3.8562e-04,3.8573e-04
8196,7.2822e-02,3.8552e-04,3.8562e-04
8197,7.2822e-02,3.8542e-04,3.8552e-04
8198,7.2822e-02,3.8532e-04,3.8542e-04
8199,7.2822e-02,3.8522e-04,3.8532e-04
8200,7.2822e-02,3.8512e-04,3.8522e-04
8201,7.2822e-02,3.8501e-04,3.8512e-04
8202,7.2822e-02,3.8491e-04,3.8501e-04
8203,7.2821e-02,3.8481e-04,3.8491e-04
8204,7.2821e-02,3.8471e-04,3.8481e-04
8205,7.2821e-02,3.8461e-04,3.8471e-04
8206,7.2821e-02,3.8451e-04,3.8461e-04
8207,7.2821e-02,3.8440e-04,3.8451e-04
8208,7.2821e-02,3.8430e-04,3.8440e-04
8209,7.2821e-02,3.8420e-04,3.8430e-04
8210,7.2820e-02,3.8410e-04,3.8420e-04
8211,7.2820e-02,3.8400e-04,3.8410e-04
8212,7.2820e-02,3.8390e-04,3.8400e-04
8213,7.2820e-02,3.8380e-04,3.8390e-04
8214,7.2820e-02,3.8370e-04,3.8380e-04
8215,7.2820e-02,3.8359e-04,3.8370e-04
8216,7.2820e-02,3.8349e-04,3.8359e-04
8217,7.2819e-02,3.8339e-04,3.8349e-04
8218,7.2819e-02,3.8329e-04,3.8339e-04
8219,7.2819e-02,3.8319e-04,3.8329e-04
8220,7.2819e-02,3.8309e-04,3.8319e-04
8221,7.2819e-02,3.8299e-04,3.8309e-04
8222,7.2819e-02,3.8289e-04,3.8299e-04
8223,7.2819e-02,3.8279e-04,3.8289e-04
8224,7.2818e-02,3.8268e-04,3.8279e-04
8225,7.2818e-02,3.8258e-04,3.8268e-04
8226,7.2818e-02,3.8248e-04,3.8258e-04
8227,7.2818e-02,3.8238e-04,3.8248e-04
8228,7.2818e-02,3.8228e-04,3.8238e-04
8229,7.2818e-02,3.8218e-04,3.8228e-04
8230,7.2817e-02,3.8208e-04,3.8218e-04
8231,7.2817e-02,3.8198e-04,3.8208e-04
8232,7.2817e-02,3.8188e-04,3.8198e-04
8233,7.2817e-02,3.8178e-04,3.8188e-04
8234,7.2817e-02,3.8168e-04,3.8178e-04
8235,7.2817e-02,3.8158e-04,3.8168e-04
8236,7.2817e-02,3.8148e-04,3.8158e-04
8237,7.2816e-02,3.8137e-04,3.8148e-04
8238,7.2816e-02,3.8127e-04,3.8137e-04
8239,7.2816e-02,3.8117e-04,3.8127e-04
8240,7.2816e-02,3.8107e-04,3.8117e-04
8241,7.2816e-02,3.8097e-04,3.8107e-04
8242,7.2816e-02,3.8087e-04,3.8097e-04
8243,7.2816e-02,3.8077e-04,3.8087e-04
8244,7.2815e-02,3.8067e-04,3.8077e-04
8245,7.2815e-02,3.8057e-04,3.8067e-04
8246,7.2815e-02,3.8047e-04,3.8057e-04
8247,7.2815e-02,3.8037e-04,3.8047e-04
8248,7.2815e-02,3.8027e-04,3.8037e-04
8249,7.2815e-02,3.8017e-04,3.8027e-04
8250,7.2815e-02,3.8007e-04,3.8017e-04
8251,7.2814e-02,3.7997e-04,3.8007e-04
