Iteración,Valor función,Norma gradiente,Δx
3053,9.2497e-02,4.2790e-04,4.2808e-04
3054,9.2497e-02,4.2773e-04,4.2790e-04
3055,9.2496e-02,4.2755e-04,4.2773e-04
3056,9.2496e-02,4.2738e-04,4.2755e-04
3057,9.2496e-02,4.2720e-04,4.2738e-04
3058,9.2496e-02,4.2703e-04,4.2720e-04
3059,9.2496e-02,4.2685e-04,4.2703e-04
3060,9.2495e-02,4.2668e-04,4.2685e-04
3061,9.2495e-02,4.2650e-04,4.2668e-04
3062,9.2495e-02,4.2633e-04,4.2650e-04
3063,9.2495e-02,4.2615e-04,4.2633e-04
3064,9.2495e-02,4.2598e-04,4.2615e-04
3065,9.2495e-02,4.2581e-04,4.2598e-04
3066,9.2494e-02,4.2563e-04,4.2581e-04
3067,9.2494e-02,4.2546e-04,4.2563e-04
3068,9.2494e-02,4.2528e-04,4.2546e-04
3069,9.2494e-02,4.2511e-04,4.2528e-04
3070,9.2494e-02,4.2494e-04,4.2511e-04
3071,9.2493e-02,4.2477e-04,4.2494e-04
3072,9.2493e-02,4.2459e-04,4.2477e-04
3073,9.2493e-02,4.2442e-04,4.2459e-04
3074,9.2493e-02,4.2425e-04,4.2442e-04
3075,9.2493e-02,4.2408e-04,4.2425e-04
3076,9.2493e-02,4.2390e-04,4.2408e-04
3077,9.2492e-02,4.2373e-04,4.2390e-04
3078,9.2492e-02,4.2356e-04,4.2373e-04
3079,9.2492e-02,4.2339e-04,4.2356e-04
3080,9.2492e-02,4.2322e-04,4.2339e-04
3081,9.2492e-02,4.2304e-04,4.2322e-04
3082,9.2491e-02,4.2287e-04,4.2304e-04
3083,9.2491e-02,4.2270e-04,4.2287e-04
3084,9.2491e-02,4.2253e-04,4.2270e-04
3085,9.2491e-02,4.2236e-04,4.2253e-04
3086,9.2491e-02,4.2219e-04,4.2236e-04
3087,9.2491e-02,4.2202e-04,4.2219e-04
3088,9.2490e-02,4.2185e-04,4.2202e-04
3089,9.2490e-02,4.2168e-04,4.2185e-04
3090,9.2490e-02,4.2151e-04,4.2168e-04
3091,9.2490e-02,4.2134e-04,4.2151e-04
3092,9.2490e-02,4.2117e-04,4.2134e-04
3093,9.2490e-02,4.2100e-04,4.2117e-04
3094,9.2489e-02,4.2083e-04,4.2100e-04
3095,9.2489e-02,4.2066e-04,4.2083e-04
3096,9.2489e-02,4.2049e-04,4.2066e-04
3097,9.2489e-02,4.2033e-04,4.2049e-04
3098,9.2489e-02,4.2016e-04,4.2033e-04
3099,9.2488e-02,4.1999e-04,4.2016e-04
3100,9.2488e-02,4.1982e-04,4.1999e-04
3101,9.2488e-02,4.1965e-04,4.1982e-04
3102,9.2488e-02,4.1948e-04,4.1965e-04
3103,9.2488e-02,4.1932e-04,4.1948e-04
3104,9.2488e-02,4.1915e-04,4.1932e-04
3105,9.2487e-02,4.1898e-04,4.1915e-04
3106,9.2487e-02,4.1881e-04,4.1898e-04
3107,9.2487e-02,4.1865e-04,4.1881e-04
3108,9.2487e-02,4.1848e-04,4.1865e-04
3109,9.2487e-02,4.1831e-04,4.1848e-04
3110,9.2487e-02,4.1814e-04,4.1831e-04
3111,9.2486e-02,4.1798e-04,4.1814e-04
3112,9.2486e-02,4.1781e-04,4.1798e-04
3113,9.2486e-02,4.1764e-04,4.1781e-04
3114,9.2486e-02,4.1748e-04,4.1764e-04
3115,9.2486e-02,4.1731e-04,4.1748e-04
3116,9.2485e-02,4.1715e-04,4.1731e-04
3117,9.2485e-02,4.1698e-04,4.1715e-04
3118,9.2485e-02,4.1682e-04,4.1698e-04
3119,9.2485e-02,4.1665e-04,4.1682e-04
3120,9.2485e-02,4.1648e-04,4.1665e-04
3121,9.2485e-02,4.1632e-04,4.1648e-04
3122,9.2484e-02,4.1615e-04,4.1632e-04
3123,9.2484e-02,4.1599e-04,4.1615e-04
3124,9.2484e-02,4.1582e-04,4.1599e-04
3125,9.2484e-02,4.1566e-04,4.1582e-04
3126,9.2484e-02,4.1550e-04,4.1566e-04
3127,9.2484e-02,4.1533e-04,4.1550e-04
3128,9.2483e-02,4.1517e-04,4.1533e-04
3129,9.2483e-02,4.1500e-04,4.1517e-04
3130,9.2483e-02,4.1484e-04,4.1500e-04
3131,9.2483e-02,4.1468e-04,4.1484e-04
3132,9.2483e-02,4.1451e-04,4.1468e-04
3133,9.2483e-02,4.1435e-04,4.1451e-04
3134,9.2482e-02,4.1419e-04,4.1435e-04
3135,9.2482e-02,4.1402e-04,4.1419e-04
3136,9.2482e-02,4.1386e-04,4.1402e-04
3137,9.2482e-02,4.1370e-04,4.1386e-04
3138,9.2482e-02,4.1353e-04,4.1370e-04
3139,9.2482e-02,4.1337e-04,4.1353e-04
3140,9.2481e-02,4.1321e-04,4.1337e-04
3141,9.2481e-02,4.1305e-04,4.1321e-04
3142,9.2481e-02,4.1289e-04,4.1305e-04
3143,9.2481e-02,4.1272e-04,4.1289e-04
3144,9.2481e-02,4.1256e-04,4.1272e-04
3145,9.2481e-02,4.1240e-04,4.1256e-04
3146,9.2480e-02,4.1224e-04,4.1240e-04
3147,9.2480e-02,4.1208e-04,4.1224e-04
3148,9.2480e-02,4.1192e-04,4.1208e-04
3149,9.2480e-02,4.1176e-04,4.1192e-04
3150,9.2480e-02,4.1159e-04,4.1176e-04
3151,9.2479e-02,4.1143e-04,4.1159e-04
3152,9.2479e-02,4.1127e-04,4.1143e-04
3153,9.2479e-02,4.1111e-04,4.1127e-04
3154,9.2479e-02,4.1095e-04,4.1111e-04
3155,9.2479e-02,4.1079e-04,4.1095e-04
3156,9.2479e-02,4.1063e-04,4.1079e-04
3157,9.2478e-02,4.1047e-04,4.1063e-04
3158,9.2478e-02,4.1031e-04,4.1047e-04
3159,9.2478e-02,4.1015e-04,4.1031e-04
3160,9.2478e-02,4.0999e-04,4.1015e-04
3161,9.2478e-02,4.0983e-04,4.0999e-04
3162,9.2478e-02,4.0968e-04,4.0983e-04
3163,9.2477e-02,4.0952e-04,4.0968e-04
3164,9.2477e-02,4.0936e-04,4.0952e-04
3165,9.2477e-02,4.0920e-04,4.0936e-04
3166,9.2477e-02,4.0904e-04,4.0920e-04
3167,9.2477e-02,4.0888e-04,4.0904e-04
3168,9.2477e-02,4.0872e-04,4.0888e-04
3169,9.2476e-02,4.0857e-04,4.0872e-04
3170,9.2476e-02,4.0841e-04,4.0857e-04
3171,9.2476e-02,4.0825e-04,4.0841e-04
3172,9.2476e-02,4.0809e-04,4.0825e-04
3173,9.2476e-02,4.0793e-04,4.0809e-04
3174,9.2476e-02,4.0778e-04,4.0793e-04
3175,9.2475e-02,4.0762e-04,4.0778e-04
3176,9.2475e-02,4.0746e-04,4.0762e-04
3177,9.2475e-02,4.0731e-04,4.0746e-04
3178,9.2475e-02,4.0715e-04,4.0731e-04
3179,9.2475e-02,4.0699e-04,4.0715e-04
3180,9.2475e-02,4.0684e-04,4.0699e-04
3181,9.2474e-02,4.0668e-04,4.0684e-04
3182,9.2474e-02,4.0652e-04,4.0668e-04
3183,9.2474e-02,4.0637e-04,4.0652e-04
3184,9.2474e-02,4.0621e-04,4.0637e-04
3185,9.2474e-02,4.0606e-04,4.0621e-04
3186,9.2474e-02,4.0590e-04,4.0606e-04
3187,9.2473e-02,4.0574e-04,4.0590e-04
3188,9.2473e-02,4.0559e-04,4.0574e-04
3189,9.2473e-02,4.0543e-04,4.0559e-04
3190,9.2473e-02,4.0528e-04,4.0543e-04
3191,9.2473e-02,4.0512e-04,4.0528e-04
3192,9.2473e-02,4.0497e-04,4.0512e-04
3193,9.2472e-02,4.0481e-04,4.0497e-04
3194,9.2472e-02,4.0466e-04,4.0481e-04
3195,9.2472e-02,4.0450e-04,4.0466e-04
3196,9.2472e-02,4.0435e-04,4.0450e-04
3197,9.2472e-02,4.0420e-04,4.0435e-04
3198,9.2472e-02,4.0404e-04,4.0420e-04
3199,9.2472e-02,4.0389e-04,4.0404e-04
3200,9.2471e-02,4.0373e-04,4.0389e-04
3201,9.2471e-02,4.0358e-04,4.0373e-04
3202,9.2471e-02,4.0343e-04,4.0358e-04
3203,9.2471e-02,4.0327e-04,4.0343e-04
3204,9.2471e-02,4.0312e-04,4.0327e-04
3205,9.2471e-02,4.0297e-04,4.0312e-04
3206,9.2470e-02,4.0281e-04,4.0297e-04
3207,9.2470e-02,4.0266e-04,4.0281e-04
3208,9.2470e-02,4.0251e-04,4.0266e-04
3209,9.2470e-02,4.0236e-04,4.0251e-04
3210,9.2470e-02,4.0220e-04,4.0236e-04
3211,9.2470e-02,4.0205e-04,4.0220e-04
3212,9.2469e-02,4.0190e-04,4.0205e-04
3213,9.2469e-02,4.0175e-04,4.0190e-04
3214,9.2469e-02,4.0160e-04,4.0175e-04
3215,9.2469e-02,4.0144e-04,4.0160e-04
3216,9.2469e-02,4.0129e-04,4.0144e-04
3217,9.2469e-02,4.0114e-04,4.0129e-04
3218,9.2468e-02,4.0099e-04,4.0114e-04
3219,9.2468e-02,4.0084e-04,4.0099e-04
3220,9.2468e-02,4.0069e-04,4.0084e-04
3221,9.2468e-02,4.0054e-04,4.0069e-04
3222,9.2468e-02,4.0039e-04,4.0054e-04
3223,9.2468e-02,4.0024e-04,4.0039e-04
3224,9.2467e-02,4.0009e-04,4.0024e-04
3225,9.2467e-02,3.9993e-04,4.0009e-04
3226,9.2467e-02,3.9978e-04,3.9993e-04
3227,9.2467e-02,3.9963e-04,3.9978e-04
3228,9.2467e-02,3.9948e-04,3.9963e-04
3229,9.2467e-02,3.9933e-04,3.9948e-04
3230,9.2467e-02,3.9919e-04,3.9933e-04
3231,9.2466e-02,3.9904e-04,3.9919e-04
3232,9.2466e-02,3.9889e-04,3.9904e-04
3233,9.2466e-02,3.9874e-04,3.9889e-04
3234,9.2466e-02,3.9859e-04,3.9874e-04
3235,9.2466e-02,3.9844e-04,3.9859e-04
3236,9.2466e-02,3.9829e-04,3.9844e-04
3237,9.2465e-02,3.9814e-04,3.9829e-04
3238,9.2465e-02,3.9799e-04,3.9814e-04
3239,9.2465e-02,3.9784e-04,3.9799e-04
3240,9.2465e-02,3.9770e-04,3.9784e-04
3241,9.2465e-02,3.9755e-04,3.9770e-04
3242,9.2465e-02,3.9740e-04,3.9755e-04
3243,9.2464e-02,3.9725e-04,3.9740e-04
3244,9.2464e-02,3.9710e-04,3.9725e-04
3245,9.2464e-02,3.9696e-04,3.9710e-04
3246,9.2464e-02,3.9681e-04,3.9696e-04
3247,9.2464e-02,3.9666e-04,3.9681e-04
3248,9.2464e-02,3.9651e-04,3.9666e-04
3249,9.2464e-02,3.9637e-04,3.9651e-04
3250,9.2463e-02,3.9622e-04,3.9637e-04
3251,9.2463e-02,3.9607e-04,3.9622e-04
3252,9.2463e-02,3.9593e-04,3.9607e-04
3253,9.2463e-02,3.9578e-04,3.9593e-04
3254,9.2463e-02,3.9563e-04,3.9578e-04
3255,9.2463e-02,3.9549e-04,3.9563e-04
3256,9.2462e-02,3.9534e-04,3.9549e-04
3257,9.2462e-02,3.9519e-04,3.9534e-04
3258,9.2462e-02,3.9505e-04,3.9519e-04
3259,9.2462e-02,3.9490e-04,3.9505e-04
3260,9.2462e-02,3.9476e-04,3.9490e-04
3261,9.2462e-02,3.9461e-04,3.9476e-04
3262,9.2461e-02,3.9447e-04,3.9461e-04
3263,9.2461e-02,3.9432e-04,3.9447e-04
3264,9.2461e-02,3.9417e-04,3.9432e-04
3265,9.2461e-02,3.9403e-04,3.9417e-04
3266,9.2461e-02,3.9388e-04,3.9403e-04
3267,9.2461e-02,3.9374e-04,3.9388e-04
3268,9.2461e-02,3.9359e-04,3.9374e-04
3269,9.2460e-02,3.9345e-04,3.9359e-04
3270,9.2460e-02,3.9331e-04,3.9345e-04
3271,9.2460e-02,3.9316e-04,3.9331e-04
3272,9.2460e-02,3.9302e-04,3.9316e-04
3273,9.2460e-02,3.9287e-04,3.9302e-04
3274,9.2460e-02,3.9273e-04,3.9287e-04
3275,9.2459e-02,3.9259e-04,3.9273e-04
3276,9.2459e-02,3.9244e-04,3.9259e-04
3277,9.2459e-02,3.9230e-04,3.9244e-04
3278,9.2459e-02,3.9215e-04,3.9230e-04
3279,9.2459e-02,3.9201e-04,3.9215e-04
3280,9.2459e-02,3.9187e-04,3.9201e-04
3281,9.2459e-02,3.9173e-04,3.9187e-04
3282,9.2458e-02,3.9158e-04,3.9173e-04
3283,9.2458e-02,3.9144e-04,3.9158e-04
3284,9.2458e-02,3.9130e-04,3.9144e-04
3285,9.2458e-02,3.9115e-04,3.9130e-04
3286,9.2458e-02,3.9101e-04,3.9115e-04
3287,9.2458e-02,3.9087e-04,3.9101e-04
3288,9.2457e-02,3.9073e-04,3.9087e-04
3289,9.2457e-02,3.9059e-04,3.9073e-04
3290,9.2457e-02,3.9044e-04,3.9059e-04
3291,9.2457e-02,3.9030e-04,3.9044e-04
3292,9.2457e-02,3.9016e-04,3.9030e-04
3293,9.2457e-02,3.9002e-04,3.9016e-04
3294,9.2457e-02,3.8988e-04,3.9002e-04
3295,9.2456e-02,3.8974e-04,3.8988e-04
3296,9.2456e-02,3.8959e-04,3.8974e-04
3297,9.2456e-02,3.8945e-04,3.8959e-04
3298,9.2456e-02,3.8931e-04,3.8945e-04
3299,9.2456e-02,3.8917e-04,3.8931e-04
3300,9.2456e-02,3.8903e-04,3.8917e-04
3301,9.2455e-02,3.8889e-04,3.8903e-04
3302,9.2455e-02,3.8875e-04,3.8889e-04
3303,9.2455e-02,3.8861e-04,3.8875e-04
3304,9.2455e-02,3.8847e-04,3.8861e-04
3305,9.2455e-02,3.8833e-04,3.8847e-04
3306,9.2455e-02,3.8819e-04,3.8833e-04
3307,9.2455e-02,3.8805e-04,3.8819e-04
3308,9.2454e-02,3.8791e-04,3.8805e-04
3309,9.2454e-02,3.8777e-04,3.8791e-04
3310,9.2454e-02,3.8763e-04,3.8777e-04
3311,9.2454e-02,3.8749e-04,3.8763e-04
3312,9.2454e-02,3.8735e-04,3.8749e-04
3313,9.2454e-02,3.8721e-04,3.8735e-04
3314,9.2454e-02,3.8707e-04,3.8721e-04
3315,9.2453e-02,3.8694e-04,3.8707e-04
3316,9.2453e-02,3.8680e-04,3.8694e-04
3317,9.2453e-02,3.8666e-04,3.8680e-04
3318,9.2453e-02,3.8652e-04,3.8666e-04
3319,9.2453e-02,3.8638e-04,3.8652e-04
3320,9.2453e-02,3.8624e-04,3.8638e-04
3321,9.2452e-02,3.8611e-04,3.8624e-04
3322,9.2452e-02,3.8597e-04,3.8611e-04
3323,9.2452e-02,3.8583e-04,3.8597e-04
3324,9.2452e-02,3.8569e-04,3.8583e-04
3325,9.2452e-02,3.8555e-04,3.8569e-04
3326,9.2452e-02,3.8542e-04,3.8555e-04
3327,9.2452e-02,3.8528e-04,3.8542e-04
3328,9.2451e-02,3.8514e-04,3.8528e-04
3329,9.2451e-02,3.8501e-04,3.8514e-04
3330,9.2451e-02,3.8487e-04,3.8501e-04
3331,9.2451e-02,3.8473e-04,3.8487e-04
3332,9.2451e-02,3.8459e-04,3.8473e-04
3333,9.2451e-02,3.8446e-04,3.8459e-04
3334,9.2451e-02,3.8432e-04,3.8446e-04
3335,9.2450e-02,3.8418e-04,3.8432e-04
3336,9.2450e-02,3.8405e-04,3.8418e-04
3337,9.2450e-02,3.8391e-04,3.8405e-04
3338,9.2450e-02,3.8378e-04,3.8391e-04
3339,9.2450e-02,3.8364e-04,3.8378e-04
3340,9.2450e-02,3.8350e-04,3.8364e-04
3341,9.2450e-02,3.8337e-04,3.8350e-04
3342,9.2449e-02,3.8323e-04,3.8337e-04
3343,9.2449e-02,3.8310e-04,3.8323e-04
3344,9.2449e-02,3.8296e-04,3.8310e-04
3345,9.2449e-02,3.8283e-04,3.8296e-04
3346,9.2449e-02,3.8269e-04,3.8283e-04
3347,9.2449e-02,3.8256e-04,3.8269e-04
3348,9.2448e-02,3.8242e-04,3.8256e-04
3349,9.2448e-02,3.8229e-04,3.8242e-04
3350,9.2448e-02,3.8215e-04,3.8229e-04
3351,9.2448e-02,3.8202e-04,3.8215e-04
3352,9.2448e-02,3.8188e-04,3.8202e-04
3353,9.2448e-02,3.8175e-04,3.8188e-04
3354,9.2448e-02,3.8162e-04,3.8175e-04
3355,9.2447e-02,3.8148e-04,3.8162e-04
3356,9.2447e-02,3.8135e-04,3.8148e-04
3357,9.2447e-02,3.8121e-04,3.8135e-04
3358,9.2447e-02,3.8108e-04,3.8121e-04
3359,9.2447e-02,3.8095e-04,3.8108e-04
3360,9.2447e-02,3.8081e-04,3.8095e-04
3361,9.2447e-02,3.8068e-04,3.8081e-04
3362,9.2446e-02,3.8055e-04,3.8068e-04
3363,9.2446e-02,3.8041e-04,3.8055e-04
3364,9.2446e-02,3.8028e-04,3.8041e-04
3365,9.2446e-02,3.8015e-04,3.8028e-04
3366,9.2446e-02,3.8001e-04,3.8015e-04
3367,9.2446e-02,3.7988e-04,3.8001e-04
3368,9.2446e-02,3.7975e-04,3.7988e-04
3369,9.2445e-02,3.7962e-04,3.7975e-04
3370,9.2445e-02,3.7948e-04,3.7962e-04
3371,9.2445e-02,3.7935e-04,3.7948e-04
3372,9.2445e-02,3.7922e-04,3.7935e-04
3373,9.2445e-02,3.7909e-04,3.7922e-04
3374,9.2445e-02,3.7896e-04,3.7909e-04
3375,9.2445e-02,3.7882e-04,3.7896e-04
3376,9.2444e-02,3.7869e-04,3.7882e-04
3377,9.2444e-02,3.7856e-04,3.7869e-04
3378,9.2444e-02,3.7843e-04,3.7856e-04
3379,9.2444e-02,3.7830e-04,3.7843e-04
3380,9.2444e-02,3.7817e-04,3.7830e-04
3381,9.2444e-02,3.7804e-04,3.7817e-04
3382,9.2444e-02,3.7790e-04,3.7804e-04
3383,9.2443e-02,3.7777e-04,3.7790e-04
3384,9.2443e-02,3.7764e-04,3.7777e-04
3385,9.2443e-02,3.7751e-04,3.7764e-04
3386,9.2443e-02,3.7738e-04,3.7751e-04
3387,9.2443e-02,3.7725e-04,3.7738e-04
3388,9.2443e-02,3.7712e-04,3.7725e-04
3389,9.2443e-02,3.7699e-04,3.7712e-04
3390,9.2442e-02,3.7686e-04,3.7699e-04
3391,9.2442e-02,3.7673e-04,3.7686e-04
3392,9.2442e-02,3.7660e-04,3.7673e-04
3393,9.2442e-02,3.7647e-04,3.7660e-04
3394,9.2442e-02,3.7634e-04,3.7647e-04
3395,9.2442e-02,3.7621e-04,3.7634e-04
3396,9.2442e-02,3.7608e-04,3.7621e-04
3397,9.2441e-02,3.7595e-04,3.7608e-04
3398,9.2441e-02,3.7582e-04,3.7595e-04
3399,9.2441e-02,3.7570e-04,3.7582e-04
3400,9.2441e-02,3.7557e-04,3.7570e-04
3401,9.2441e-02,3.7544e-04,3.7557e-04
3402,9.2441e-02,3.7531e-04,3.7544e-04
3403,9.2441e-02,3.7518e-04,3.7531e-04
3404,9.2440e-02,3.7505e-04,3.7518e-04
3405,9.2440e-02,3.7492e-04,3.7505e-04
3406,9.2440e-02,3.7480e-04,3.7492e-04
3407,9.2440e-02,3.7467e-04,3.7480e-04
3408,9.2440e-02,3.7454e-04,3.7467e-04
3409,9.2440e-02,3.7441e-04,3.7454e-04
3410,9.2440e-02,3.7428e-04,3.7441e-04
3411,9.2439e-02,3.7416e-04,3.7428e-04
3412,9.2439e-02,3.7403e-04,3.7416e-04
3413,9.2439e-02,3.7390e-04,3.7403e-04
3414,9.2439e-02,3.7377e-04,3.7390e-04
3415,9.2439e-02,3.7365e-04,3.7377e-04
3416,9.2439e-02,3.7352e-04,3.7365e-04
3417,9.2439e-02,3.7339e-04,3.7352e-04
3418,9.2439e-02,3.7326e-04,3.7339e-04
3419,9.2438e-02,3.7314e-04,3.7326e-04
3420,9.2438e-02,3.7301e-04,3.7314e-04
3421,9.2438e-02,3.7288e-04,3.7301e-04
3422,9.2438e-02,3.7276e-04,3.7288e-04
3423,9.2438e-02,3.7263e-04,3.7276e-04
3424,9.2438e-02,3.7250e-04,3.7263e-04
3425,9.2438e-02,3.7238e-04,3.7250e-04
3426,9.2437e-02,3.7225e-04,3.7238e-04
3427,9.2437e-02,3.7213e-04,3.7225e-04
3428,9.2437e-02,3.7200e-04,3.7213e-04
3429,9.2437e-02,3.7187e-04,3.7200e-04
3430,9.2437e-02,3.7175e-04,3.7187e-04
3431,9.2437e-02,3.7162e-04,3.7175e-04
3432,9.2437e-02,3.7150e-04,3.7162e-04
3433,9.2436e-02,3.7137e-04,3.7150e-04
3434,9.2436e-02,3.7125e-04,3.7137e-04
3435,9.2436e-02,3.7112e-04,3.7125e-04
3436,9.2436e-02,3.7100e-04,3.7112e-04
3437,9.2436e-02,3.7087e-04,3.7100e-04
3438,9.2436e-02,3.7075e-04,3.7087e-04
3439,9.2436e-02,3.7062e-04,3.7075e-04
3440,9.2435e-02,3.7050e-04,3.7062e-04
3441,9.2435e-02,3.7037e-04,3.7050e-04
3442,9.2435e-02,3.7025e-04,3.7037e-04
3443,9.2435e-02,3.7013e-04,3.7025e-04
3444,9.2435e-02,3.7000e-04,3.7013e-04
3445,9.2435e-02,3.6988e-04,3.7000e-04
3446,9.2435e-02,3.6975e-04,3.6988e-04
3447,9.2434e-02,3.6963e-04,3.6975e-04
3448,9.2434e-02,3.6951e-04,3.6963e-04
3449,9.2434e-02,3.6938e-04,3.6951e-04
3450,9.2434e-02,3.6926e-04,3.6938e-04
3451,9.2434e-02,3.6913e-04,3.6926e-04
3452,9.2434e-02,3.6901e-04,3.6913e-04
3453,9.2434e-02,3.6889e-04,3.6901e-04
3454,9.2434e-02,3.6876e-04,3.6889e-04
3455,9.2433e-02,3.6864e-04,3.6876e-04
3456,9.2433e-02,3.6852e-04,3.6864e-04
3457,9.2433e-02,3.6840e-04,3.6852e-04
3458,9.2433e-02,3.6827e-04,3.6840e-04
3459,9.2433e-02,3.6815e-04,3.6827e-04
3460,9.2433e-02,3.6803e-04,3.6815e-04
3461,9.2433e-02,3.6791e-04,3.6803e-04
3462,9.2432e-02,3.6778e-04,3.6791e-04
3463,9.2432e-02,3.6766e-04,3.6778e-04
3464,9.2432e-02,3.6754e-04,3.6766e-04
3465,9.2432e-02,3.6742e-04,3.6754e-04
3466,9.2432e-02,3.6730e-04,3.6742e-04
3467,9.2432e-02,3.6717e-04,3.6730e-04
3468,9.2432e-02,3.6705e-04,3.6717e-04
3469,9.2432e-02,3.6693e-04,3.6705e-04
3470,9.2431e-02,3.6681e-04,3.6693e-04
3471,9.2431e-02,3.6669e-04,3.6681e-04
3472,9.2431e-02,3.6657e-04,3.6669e-04
3473,9.2431e-02,3.6645e-04,3.6657e-04
3474,9.2431e-02,3.6632e-04,3.6645e-04
3475,9.2431e-02,3.6620e-04,3.6632e-04
3476,9.2431e-02,3.6608e-04,3.6620e-04
3477,9.2430e-02,3.6596e-04,3.6608e-04
3478,9.2430e-02,3.6584e-04,3.6596e-04
3479,9.2430e-02,3.6572e-04,3.6584e-04
3480,9.2430e-02,3.6560e-04,3.6572e-04
3481,9.2430e-02,3.6548e-04,3.6560e-04
3482,9.2430e-02,3.6536e-04,3.6548e-04
3483,9.2430e-02,3.6524e-04,3.6536e-04
3484,9.2430e-02,3.6512e-04,3.6524e-04
3485,9.2429e-02,3.6500e-04,3.6512e-04
3486,9.2429e-02,3.6488e-04,3.6500e-04
3487,9.2429e-02,3.6476e-04,3.6488e-04
3488,9.2429e-02,3.6464e-04,3.6476e-04
3489,9.2429e-02,3.6452e-04,3.6464e-04
3490,9.2429e-02,3.6440e-04,3.6452e-04
3491,9.2429e-02,3.6428e-04,3.6440e-04
3492,9.2428e-02,3.6416e-04,3.6428e-04
3493,9.2428e-02,3.6404e-04,3.6416e-04
3494,9.2428e-02,3.6392e-04,3.6404e-04
3495,9.2428e-02,3.6381e-04,3.6392e-04
3496,9.2428e-02,3.6369e-04,3.6381e-04
3497,9.2428e-02,3.6357e-04,3.6369e-04
3498,9.2428e-02,3.6345e-04,3.6357e-04
3499,9.2428e-02,3.6333e-04,3.6345e-04
3500,9.2427e-02,3.6321e-04,3.6333e-04
3501,9.2427e-02,3.6309e-04,3.6321e-04
3502,9.2427e-02,3.6298e-04,3.6309e-04
3503,9.2427e-02,3.6286e-04,3.6298e-04
3504,9.2427e-02,3.6274e-04,3.6286e-04
3505,9.2427e-02,3.6262e-04,3.6274e-04
3506,9.2427e-02,3.6250e-04,3.6262e-04
3507,9.2426e-02,3.6239e-04,3.6250e-04
3508,9.2426e-02,3.6227e-04,3.6239e-04
3509,9.2426e-02,3.6215e-04,3.6227e-04
3510,9.2426e-02,3.6203e-04,3.6215e-04
3511,9.2426e-02,3.6192e-04,3.6203e-04
3512,9.2426e-02,3.6180e-04,3.6192e-04
3513,9.2426e-02,3.6168e-04,3.6180e-04
3514,9.2426e-02,3.6156e-04,3.6168e-04
3515,9.2425e-02,3.6145e-04,3.6156e-04
3516,9.2425e-02,3.6133e-04,3.6145e-04
3517,9.2425e-02,3.6121e-04,3.6133e-04
3518,9.2425e-02,3.6110e-04,3.6121e-04
3519,9.2425e-02,3.6098e-04,3.6110e-04
3520,9.2425e-02,3.6086e-04,3.6098e-04
3521,9.2425e-02,3.6075e-04,3.6086e-04
3522,9.2425e-02,3.6063e-04,3.6075e-04
3523,9.2424e-02,3.6052e-04,3.6063e-04
3524,9.2424e-02,3.6040e-04,3.6052e-04
3525,9.2424e-02,3.6028e-04,3.6040e-04
3526,9.2424e-02,3.6017e-04,3.6028e-04
3527,9.2424e-02,3.6005e-04,3.6017e-04
3528,9.2424e-02,3.5994e-04,3.6005e-04
3529,9.2424e-02,3.5982e-04,3.5994e-04
3530,9.2423e-02,3.5970e-04,3.5982e-04
3531,9.2423e-02,3.5959e-04,3.5970e-04
3532,9.2423e-02,3.5947e-04,3.5959e-04
3533,9.2423e-02,3.5936e-04,3.5947e-04
3534,9.2423e-02,3.5924e-04,3.5936e-04
3535,9.2423e-02,3.5913e-04,3.5924e-04
3536,9.2423e-02,3.5901e-04,3.5913e-04
3537,9.2423e-02,3.5890e-04,3.5901e-04
3538,9.2422e-02,3.5878e-04,3.5890e-04
3539,9.2422e-02,3.5867e-04,3.5878e-04
3540,9.2422e-02,3.5855e-04,3.5867e-04
3541,9.2422e-02,3.5844e-04,3.5855e-04
3542,9.2422e-02,3.5833e-04,3.5844e-04
3543,9.2422e-02,3.5821e-04,3.5833e-04
3544,9.2422e-02,3.5810e-04,3.5821e-04
3545,9.2422e-02,3.5798e-04,3.5810e-04
3546,9.2421e-02,3.5787e-04,3.5798e-04
3547,9.2421e-02,3.5776e-04,3.5787e-04
3548,9.2421e-02,3.5764e-04,3.5776e-04
3549,9.2421e-02,3.5753e-04,3.5764e-04
3550,9.2421e-02,3.5741e-04,3.5753e-04
3551,9.2421e-02,3.5730e-04,3.5741e-04
3552,9.2421e-02,3.5719e-04,3.5730e-04
3553,9.2421e-02,3.5707e-04,3.5719e-04
3554,9.2420e-02,3.5696e-04,3.5707e-04
3555,9.2420e-02,3.5685e-04,3.5696e-04
3556,9.2420e-02,3.5673e-04,3.5685e-04
3557,9.2420e-02,3.5662e-04,3.5673e-04
3558,9.2420e-02,3.5651e-04,3.5662e-04
3559,9.2420e-02,3.5640e-04,3.5651e-04
3560,9.2420e-02,3.5628e-04,3.5640e-04
3561,9.2419e-02,3.5617e-04,3.5628e-04
3562,9.2419e-02,3.5606e-04,3.5617e-04
3563,9.2419e-02,3.5595e-04,3.5606e-04
3564,9.2419e-02,3.5583e-04,3.5595e-04
3565,9.2419e-02,3.5572e-04,3.5583e-04
3566,9.2419e-02,3.5561e-04,3.5572e-04
3567,9.2419e-02,3.5550e-04,3.5561e-04
3568,9.2419e-02,3.5539e-04,3.5550e-04
3569,9.2418e-02,3.5527e-04,3.5539e-04
